,index,User_id,Local_sg_time,POI_id,POI_Type,Location_id,Category,L2_id,weekend,hour,new_id,new_id_reindex,location_id_reindex,user_id_reindex
1608,3518,103388,2012-11-01 12:35:10+00:00,2300,Combined,704,Coffee Shop,6,0,12,2300,173,441,45
1609,3562,111727,2012-12-02 07:11:05+00:00,642,Independent,642,Coffee Shop,6,1,7,6,6,404,46
1610,3563,111727,2012-12-02 16:46:11+00:00,2203,Combined,645,Pizza Place,15,1,16,2203,154,406,46
1611,3565,111727,2012-12-09 07:43:11+00:00,642,Independent,642,Coffee Shop,6,1,7,6,6,404,46
1612,3566,111727,2012-12-09 12:22:09+00:00,894,Independent,894,American Restaurant,11,1,12,11,11,555,46
1613,3567,111727,2012-12-09 13:41:05+00:00,933,Independent,933,Breakfast Spot,70,1,13,70,64,577,46
1614,3568,111727,2012-12-15 18:24:49+00:00,338,Independent,338,Hotel,1,1,18,1,1,203,46
1615,3569,111727,2012-12-15 19:51:47+00:00,337,Independent,337,Comedy Club,54,1,19,54,50,202,46
1616,3580,111727,2013-03-20 11:38:08+00:00,735,Independent,735,Hospital,34,0,11,34,33,458,46
1617,3581,111727,2013-03-20 18:16:03+00:00,735,Independent,735,Hospital,34,0,18,34,33,458,46
1618,3582,111727,2013-03-20 20:35:02+00:00,643,Independent,643,Gas Station / Garage,73,0,20,73,67,405,46
1619,3600,111727,2013-07-12 11:49:25+00:00,619,Independent,619,Pizza Place,15,0,11,15,15,386,46
1620,3601,111727,2013-07-12 11:51:51+00:00,620,Independent,620,Liquor Store,97,0,11,97,90,387,46
1621,3615,113496,2012-04-20 13:22:51+00:00,1035,Independent,1035,College Library,153,0,13,153,133,636,47
1622,3616,113496,2012-04-20 21:44:25+00:00,982,Independent,982,American Restaurant,11,0,21,11,11,605,47
1623,3625,113496,2012-06-08 13:32:59+00:00,763,Independent,763,Caf,13,0,13,13,13,475,47
1624,3626,113496,2012-06-08 21:13:51+00:00,1201,Independent,1201,Dessert Shop,115,0,21,115,107,732,47
1625,3651,113496,2012-12-22 15:47:42+00:00,574,Independent,574,Caf,13,1,15,13,13,368,47
1626,3652,113496,2012-12-22 20:25:21+00:00,1096,Independent,1096,Korean Restaurant,88,1,20,88,82,670,47
1627,3668,114809,2012-05-04 14:04:33+00:00,338,Independent,338,Hotel,1,0,14,1,1,203,48
1628,3669,114809,2012-05-04 14:05:04+00:00,337,Independent,337,Comedy Club,54,0,14,54,50,202,48
1629,3671,114809,2012-05-07 03:30:03+00:00,338,Independent,338,Hotel,1,0,3,1,1,203,48
1630,3672,114809,2012-05-07 04:51:07+00:00,600,Independent,600,Caf,13,0,4,13,13,375,48
1631,3676,115100,2012-05-21 12:00:13+00:00,520,Independent,520,Burger Joint,49,0,12,49,45,326,49
1632,3677,115100,2012-05-21 13:41:40+00:00,148,Independent,148,Hardware Store,29,0,13,29,28,85,49
1633,3685,115100,2012-07-15 13:05:02+00:00,834,Independent,834,Electronics Store,31,1,13,31,30,520,49
1634,3686,115100,2012-07-15 13:51:04+00:00,777,Independent,777,Japanese Restaurant,14,1,13,14,14,484,49
1635,3705,115100,2013-03-09 11:43:24+00:00,1196,Independent,1196,Asian Restaurant,106,1,11,106,98,730,49
1636,3706,115100,2013-03-09 21:18:40+00:00,474,Independent,474,Casino,8,1,21,8,8,290,49
1637,3721,115100,2013-04-30 03:02:21+00:00,2220,Combined,171,Gym / Fitness Center,86,0,3,2220,171,96,49
1638,3722,115100,2013-04-30 04:57:23+00:00,134,Independent,134,Coffee Shop,6,0,4,6,6,73,49
1639,3724,115100,2013-05-07 03:05:19+00:00,2220,Combined,171,Gym / Fitness Center,86,0,3,2220,171,96,49
1640,3725,115100,2013-05-07 04:53:52+00:00,134,Independent,134,Coffee Shop,6,0,4,6,6,73,49
1641,3730,115100,2013-05-23 02:42:34+00:00,2220,Combined,171,Gym / Fitness Center,86,0,2,2220,171,96,49
1642,3731,115100,2013-05-23 04:56:19+00:00,134,Independent,134,Coffee Shop,6,0,4,6,6,73,49
1643,3739,115100,2013-06-07 03:09:49+00:00,2220,Combined,171,Gym / Fitness Center,86,0,3,2220,171,96,49
1644,3740,115100,2013-06-07 06:39:31+00:00,134,Independent,134,Coffee Shop,6,0,6,6,6,73,49
1645,3753,115100,2013-08-02 05:06:41+00:00,134,Independent,134,Coffee Shop,6,0,5,6,6,73,49
1646,3754,115100,2013-08-02 15:30:08+00:00,2220,Combined,160,Restaurant,16,0,15,2220,171,90,49
1647,3760,115100,2013-08-26 05:08:28+00:00,134,Independent,134,Coffee Shop,6,0,5,6,6,73,49
1648,3761,115100,2013-08-26 06:12:58+00:00,230,Independent,230,Automotive Shop,35,0,6,35,34,133,49
1649,3798,118330,2012-04-21 18:44:09+00:00,375,Independent,375,Mediterranean Restaurant,66,1,18,66,61,223,50
1650,3799,118330,2012-04-21 20:02:30+00:00,180,Independent,180,Casino,8,1,20,8,8,101,50
1651,3816,118330,2012-10-18 08:29:33+00:00,1142,Independent,1142,Coffee Shop,6,0,8,6,6,696,50
1652,3817,118330,2012-10-18 16:43:35+00:00,418,Independent,418,Pub,3,0,16,3,3,247,50
1653,3825,118330,2012-12-07 00:02:37+00:00,510,Independent,510,Bar,5,0,0,5,5,317,50
1654,3826,118330,2012-12-07 20:15:25+00:00,448,Independent,448,American Restaurant,11,0,20,11,11,271,50
1655,3827,118330,2012-12-07 21:52:56+00:00,445,Independent,445,Restaurant,16,0,21,16,16,268,50
1656,3835,118330,2013-02-07 13:34:53+00:00,1142,Independent,1142,Coffee Shop,6,0,13,6,6,696,50
1657,3836,118330,2013-02-07 17:42:06+00:00,418,Independent,418,Pub,3,0,17,3,3,247,50
1658,3840,118330,2013-03-23 16:21:08+00:00,418,Independent,418,Pub,3,1,16,3,3,247,50
1659,3841,118330,2013-03-23 18:02:42+00:00,405,Independent,405,Stadium,0,1,18,0,0,242,50
1660,3878,122380,2012-05-25 07:26:11+00:00,500,Independent,500,Diner,4,0,7,4,4,310,51
1661,3879,122380,2012-05-25 09:47:29+00:00,1081,Independent,1081,Event Space,162,0,9,162,136,661,51
1662,3880,122380,2012-05-25 11:27:43+00:00,775,Independent,775,Sushi Restaurant,22,0,11,22,21,483,51
1663,3883,122380,2012-06-26 10:21:15+00:00,1081,Independent,1081,Event Space,162,0,10,162,136,661,51
1664,3884,122380,2012-06-26 10:44:43+00:00,2104,Combined,1215,Steakhouse,2,0,10,2104,148,741,51
1665,3889,122380,2012-11-27 11:26:42+00:00,302,Independent,302,Fast Food Restaurant,24,0,11,24,23,175,51
1666,3890,122380,2012-11-27 17:30:53+00:00,432,Independent,432,Bar,5,0,17,5,5,257,51
1667,3893,122380,2013-08-31 12:22:35+00:00,1078,Independent,1078,Sporting Goods Shop,28,1,12,28,27,660,51
1668,3894,122380,2013-08-31 19:07:08+00:00,480,Independent,480,Art Gallery,158,1,19,158,135,295,51
1669,3930,127125,2012-05-07 09:42:19+00:00,930,Independent,930,Breakfast Spot,70,0,9,70,64,575,52
1670,3931,127125,2012-05-07 11:06:38+00:00,922,Independent,922,Automotive Shop,35,0,11,35,34,571,52
1671,3932,127125,2012-05-14 06:07:16+00:00,2221,Combined,69,Coffee Shop,6,0,6,2221,172,38,52
1672,3933,127125,2012-05-14 06:07:16+00:00,2221,Combined,69,Coffee Shop,6,0,6,2221,172,38,52
1673,3937,127125,2012-08-19 15:24:05+00:00,147,Independent,147,General Entertainment,55,1,15,55,51,84,52
1674,3938,127125,2012-08-19 17:44:09+00:00,2220,Combined,162,American Restaurant,11,1,17,2220,171,91,52
1675,3955,129302,2012-04-27 20:24:44+00:00,311,Independent,311,New American Restaurant,145,0,20,145,128,182,53
1676,3956,129302,2012-04-27 20:51:42+00:00,2103,Combined,1160,American Restaurant,11,0,20,2103,147,704,53
1677,3958,129302,2012-05-08 07:54:54+00:00,596,Independent,596,American Restaurant,11,0,7,11,11,373,53
1678,3959,129302,2012-05-08 12:32:31+00:00,531,Independent,531,Vegetarian / Vegan Restaurant,20,0,12,20,19,334,53
1679,3960,129302,2012-05-08 20:34:35+00:00,2105,Combined,1240,Indian Restaurant,80,0,20,2105,149,755,53
1680,3968,132941,2013-02-07 11:15:25+00:00,270,Independent,270,University,53,0,11,53,49,152,54
1681,3969,132941,2013-02-07 19:21:42+00:00,405,Independent,405,Stadium,0,0,19,0,0,242,54
1682,3974,132941,2013-02-16 13:42:47+00:00,1245,Independent,1245,Department Store,19,1,13,19,18,759,54
1683,3975,132941,2013-02-16 20:19:50+00:00,270,Independent,270,University,53,1,20,53,49,152,54
1684,3977,132941,2013-03-07 14:29:17+00:00,270,Independent,270,University,53,0,14,53,49,152,54
1685,3978,132941,2013-03-07 19:23:03+00:00,405,Independent,405,Stadium,0,0,19,0,0,242,54
1686,3986,133809,2012-04-03 17:41:28+00:00,987,Independent,987,Seafood Restaurant,136,0,17,136,121,606,55
1687,3987,133809,2012-04-03 18:26:51+00:00,2211,Combined,1056,Grocery Store,30,0,18,2211,162,647,55
1688,3989,133809,2012-04-08 13:21:51+00:00,1188,Independent,1188,Hotel,1,1,13,1,1,723,55
1689,3990,133809,2012-04-08 14:08:23+00:00,835,Independent,835,Grocery Store,30,1,14,30,29,521,55
1690,3991,133809,2012-04-14 14:23:06+00:00,2301,Combined,238,Furniture / Home Store,69,1,14,2301,174,139,55
1691,3992,133809,2012-04-14 21:03:37+00:00,2206,Combined,855,Department Store,19,1,21,2206,157,531,55
1692,4006,133809,2012-06-09 10:46:51+00:00,815,Independent,815,Burger Joint,49,1,10,49,45,505,55
1693,4007,133809,2012-06-09 20:27:05+00:00,2301,Combined,246,Department Store,19,1,20,2301,174,146,55
1694,4012,133809,2012-07-03 18:33:07+00:00,1223,Independent,1223,Restaurant,16,0,18,16,16,746,55
1695,4013,133809,2012-07-03 19:35:58+00:00,1214,Independent,1214,Monument / Landmark,33,0,19,33,32,740,55
1696,4047,141650,2012-07-13 22:28:12+00:00,2104,Combined,1230,Steakhouse,2,0,22,2104,148,751,56
1697,4048,141650,2012-07-13 23:10:27+00:00,390,Independent,390,Pub,3,0,23,3,3,230,56
1698,4049,141650,2012-07-14 00:08:38+00:00,445,Independent,445,Restaurant,16,1,0,16,16,268,56
1699,4050,141650,2012-07-14 01:18:02+00:00,484,Independent,484,Park,58,1,1,58,53,297,56
1700,4053,142272,2012-04-11 10:55:28+00:00,233,Independent,233,Vietnamese Restaurant,85,0,10,85,79,136,57
1701,4054,142272,2012-04-11 12:58:31+00:00,2220,Combined,170,Gym,62,0,12,2220,171,95,57
1702,4062,142272,2012-04-28 09:16:47+00:00,2220,Combined,170,Gym,62,1,9,2220,171,95,57
1703,4063,142272,2012-04-28 10:48:54+00:00,151,Independent,151,Department Store,19,1,10,19,18,87,57
1704,4067,142272,2012-05-09 06:41:30+00:00,180,Independent,180,Casino,8,0,6,8,8,101,57
1705,4068,142272,2012-05-09 16:28:46+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1706,4071,142272,2012-05-18 16:18:26+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1707,4072,142272,2012-05-18 19:19:58+00:00,140,Independent,140,Pub,3,0,19,3,3,78,57
1708,4077,142272,2012-05-29 05:26:01+00:00,941,Independent,941,Coffee Shop,6,0,5,6,6,580,57
1709,4078,142272,2012-05-29 16:11:09+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1710,4080,142272,2012-06-04 07:31:34+00:00,180,Independent,180,Casino,8,0,7,8,8,101,57
1711,4081,142272,2012-06-04 16:21:46+00:00,2208,Combined,943,Department Store,19,0,16,2208,159,582,57
1712,4083,142272,2012-06-07 05:34:39+00:00,941,Independent,941,Coffee Shop,6,0,5,6,6,580,57
1713,4084,142272,2012-06-07 11:07:38+00:00,172,Independent,172,Grocery Store,30,0,11,30,29,97,57
1714,4087,142272,2012-06-11 07:15:34+00:00,180,Independent,180,Casino,8,0,7,8,8,101,57
1715,4088,142272,2012-06-11 16:58:42+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1716,4089,142272,2012-06-12 05:32:26+00:00,941,Independent,941,Coffee Shop,6,0,5,6,6,580,57
1717,4090,142272,2012-06-12 15:53:37+00:00,85,Independent,85,Lake,168,0,15,168,138,46,57
1718,4091,142272,2012-06-13 05:30:32+00:00,941,Independent,941,Coffee Shop,6,0,5,6,6,580,57
1719,4092,142272,2012-06-13 16:42:55+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1720,4095,142272,2012-06-30 20:54:39+00:00,390,Independent,390,Pub,3,1,20,3,3,230,57
1721,4096,142272,2012-06-30 21:35:27+00:00,548,Independent,548,Restaurant,16,1,21,16,16,348,57
1722,4105,142272,2012-08-10 05:32:38+00:00,533,Independent,533,Coffee Shop,6,0,5,6,6,336,57
1723,4106,142272,2012-08-10 18:10:23+00:00,2220,Combined,170,Gym,62,0,18,2220,171,95,57
1724,4110,142272,2012-09-14 16:59:18+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1725,4111,142272,2012-09-14 18:54:07+00:00,2301,Combined,241,Sports Bar,42,0,18,2301,174,141,57
1726,4113,142272,2012-10-23 16:12:51+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1727,4114,142272,2012-10-23 16:13:18+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1728,4117,142272,2012-11-30 07:43:50+00:00,180,Independent,180,Casino,8,0,7,8,8,101,57
1729,4118,142272,2012-11-30 17:12:59+00:00,2220,Combined,170,Gym,62,0,17,2220,171,95,57
1730,4123,142272,2012-12-15 10:28:30+00:00,180,Independent,180,Casino,8,1,10,8,8,101,57
1731,4124,142272,2012-12-15 13:11:36+00:00,2220,Combined,170,Gym,62,1,13,2220,171,95,57
1732,4126,142272,2012-12-28 16:25:17+00:00,2220,Combined,170,Gym,62,0,16,2220,171,95,57
1733,4127,142272,2012-12-28 19:28:17+00:00,806,Independent,806,Zoo,59,0,19,59,54,501,57
1734,4148,146513,2013-02-27 11:51:13+00:00,1114,Independent,1114,Pub,3,0,11,3,3,684,58
1735,4149,146513,2013-02-27 18:47:08+00:00,621,Independent,621,Event Space,162,0,18,162,136,388,58
1736,4154,146513,2013-03-20 11:00:33+00:00,1114,Independent,1114,Pub,3,0,11,3,3,684,58
1737,4155,146513,2013-03-20 16:36:40+00:00,658,Independent,658,Car Wash,105,0,16,105,97,412,58
1738,4173,148455,2012-04-23 10:47:31+00:00,516,Independent,516,Gift Shop,79,0,10,79,73,322,59
1739,4174,148455,2012-04-23 17:42:36+00:00,526,Independent,526,Hookah Bar,151,0,17,151,131,330,59
1740,4176,148455,2012-04-27 10:50:48+00:00,274,Independent,274,Coffee Shop,6,0,10,6,6,154,59
1741,4177,148455,2012-04-27 11:44:24+00:00,889,Independent,889,American Restaurant,11,0,11,11,11,551,59
1742,4178,148455,2012-04-27 19:37:25+00:00,1187,Independent,1187,Chinese Restaurant,116,0,19,116,108,722,59
1743,4185,149111,2012-05-04 11:13:14+00:00,520,Independent,520,Burger Joint,49,0,11,49,45,326,60
1744,4186,149111,2012-05-04 18:42:03+00:00,2101,Combined,650,Restaurant,16,0,18,2101,145,409,60
1745,4188,149111,2012-05-11 11:34:12+00:00,440,Independent,440,Brewery,137,0,11,137,122,263,60
1746,4189,149111,2012-05-11 19:05:32+00:00,732,Independent,732,Sushi Restaurant,22,0,19,22,21,456,60
1747,4208,149111,2012-11-23 12:27:42+00:00,564,Independent,564,Vietnamese Restaurant,85,0,12,85,79,360,60
1748,4209,149111,2012-11-23 19:35:45+00:00,2216,Combined,327,Seafood Restaurant,136,0,19,2216,167,194,60
1749,4212,149111,2012-12-04 12:21:39+00:00,564,Independent,564,Vietnamese Restaurant,85,0,12,85,79,360,60
1750,4213,149111,2012-12-04 17:23:21+00:00,1181,Independent,1181,Hotel,1,0,17,1,1,717,60
1751,4225,149111,2013-02-15 20:39:14+00:00,1087,Independent,1087,Korean Restaurant,88,0,20,88,82,665,60
1752,4226,149111,2013-02-15 23:13:44+00:00,532,Independent,532,American Restaurant,11,0,23,11,11,335,60
1753,4228,149111,2013-02-17 12:48:36+00:00,2209,Combined,993,American Restaurant,11,1,12,2209,160,608,60
1754,4229,149111,2013-02-17 20:31:53+00:00,1187,Independent,1187,Chinese Restaurant,116,1,20,116,108,722,60
1755,4290,159687,2012-04-09 07:35:26+00:00,1197,Independent,1197,Bakery,108,0,7,108,100,731,61
1756,4291,159687,2012-04-09 14:11:02+00:00,2102,Combined,1263,Bookstore,23,0,14,2102,146,773,61
1757,4292,159687,2012-04-09 14:22:28+00:00,1244,Independent,1244,Coffee Shop,6,0,14,6,6,758,61
1758,4293,159687,2012-04-09 17:26:19+00:00,305,Independent,305,Sushi Restaurant,22,0,17,22,21,178,61
1759,4295,159687,2012-04-16 12:03:22+00:00,2206,Combined,856,Mall,68,0,12,2206,157,532,61
1760,4296,159687,2012-04-16 12:30:55+00:00,2206,Combined,855,Department Store,19,0,12,2206,157,531,61
1761,4297,159687,2012-04-16 13:33:47+00:00,857,Independent,857,Department Store,19,0,13,19,18,533,61
1762,4300,159687,2012-04-24 11:53:16+00:00,768,Independent,768,Park,58,0,11,58,53,479,61
1763,4301,159687,2012-04-24 14:19:08+00:00,427,Independent,427,Coffee Shop,6,0,14,6,6,254,61
1764,4302,159687,2012-04-24 15:18:16+00:00,389,Independent,389,Vietnamese Restaurant,85,0,15,85,79,229,61
1765,4303,159687,2012-04-25 09:15:46+00:00,1197,Independent,1197,Bakery,108,0,9,108,100,731,61
1766,4304,159687,2012-04-25 18:24:39+00:00,442,Independent,442,Grocery Store,30,0,18,30,29,265,61
1767,4305,159687,2012-04-27 08:12:21+00:00,1145,Independent,1145,Light Rail,18,0,8,18,17,697,61
1768,4306,159687,2012-04-27 08:31:00+00:00,1197,Independent,1197,Bakery,108,0,8,108,100,731,61
1769,4307,159687,2012-04-27 14:18:47+00:00,1169,Independent,1169,Coffee Shop,6,0,14,6,6,709,61
1770,4308,159687,2012-04-27 16:33:29+00:00,1197,Independent,1197,Bakery,108,0,16,108,100,731,61
1771,4309,159687,2012-04-28 08:42:25+00:00,1197,Independent,1197,Bakery,108,1,8,108,100,731,61
1772,4310,159687,2012-04-28 11:26:46+00:00,427,Independent,427,Coffee Shop,6,1,11,6,6,254,61
1773,4311,159687,2012-04-28 14:23:29+00:00,2102,Combined,1250,Restaurant,16,1,14,2102,146,763,61
1774,4312,159687,2012-04-28 16:05:41+00:00,561,Independent,561,Grocery Store,30,1,16,30,29,358,61
1775,4313,159687,2012-04-28 16:26:10+00:00,2102,Combined,1263,Bookstore,23,1,16,2102,146,773,61
1776,4314,159687,2012-04-28 17:27:00+00:00,404,Independent,404,Wine Shop,72,1,17,72,66,241,61
1777,4320,159687,2012-05-11 10:51:51+00:00,1197,Independent,1197,Bakery,108,0,10,108,100,731,61
1778,4321,159687,2012-05-11 23:12:33+00:00,1194,Independent,1194,Chinese Restaurant,116,0,23,116,108,728,61
1779,4322,159687,2012-05-14 14:09:28+00:00,1197,Independent,1197,Bakery,108,0,14,108,100,731,61
1780,4323,159687,2012-05-14 15:04:10+00:00,768,Independent,768,Park,58,0,15,58,53,479,61
1781,4327,159687,2012-06-12 12:01:04+00:00,768,Independent,768,Park,58,0,12,58,53,479,61
1782,4328,159687,2012-06-12 12:24:09+00:00,1202,Independent,1202,Vietnamese Restaurant,85,0,12,85,79,733,61
1783,4329,159687,2012-06-16 19:37:01+00:00,501,Independent,501,Pub,3,1,19,3,3,311,61
1784,4330,159687,2012-06-16 22:44:41+00:00,482,Independent,482,Bar,5,1,22,5,5,296,61
1785,4332,159687,2012-06-26 10:24:27+00:00,1197,Independent,1197,Bakery,108,0,10,108,100,731,61
1786,4333,159687,2012-06-26 11:57:30+00:00,1202,Independent,1202,Vietnamese Restaurant,85,0,11,85,79,733,61
1787,4351,163592,2012-04-11 13:23:00+00:00,1244,Independent,1244,Coffee Shop,6,0,13,6,6,758,62
1788,4352,163592,2012-04-11 16:58:55+00:00,455,Independent,455,Coffee Shop,6,0,16,6,6,276,62
1789,4353,163592,2012-04-13 14:55:49+00:00,511,Independent,511,Caf,13,0,14,13,13,318,62
1790,4354,163592,2012-04-13 21:45:18+00:00,448,Independent,448,American Restaurant,11,0,21,11,11,271,62
1791,4358,163592,2012-04-18 13:33:53+00:00,390,Independent,390,Pub,3,0,13,3,3,230,62
1792,4359,163592,2012-04-18 17:53:13+00:00,390,Independent,390,Pub,3,0,17,3,3,230,62
1793,4362,163592,2012-04-27 12:40:37+00:00,390,Independent,390,Pub,3,0,12,3,3,230,62
1794,4363,163592,2012-04-27 15:44:31+00:00,511,Independent,511,Caf,13,0,15,13,13,318,62
1795,4369,163592,2012-05-12 00:38:38+00:00,390,Independent,390,Pub,3,1,0,3,3,230,62
1796,4370,163592,2012-05-12 10:35:13+00:00,283,Independent,283,Athletic & Sport,87,1,10,87,81,162,62
1797,4378,163592,2012-07-28 14:18:23+00:00,304,Independent,304,Sushi Restaurant,22,1,14,22,21,177,62
1798,4379,163592,2012-07-28 15:20:12+00:00,511,Independent,511,Caf,13,1,15,13,13,318,62
1799,4380,163592,2012-08-09 10:40:32+00:00,289,Independent,289,Coffee Shop,6,0,10,6,6,165,62
1800,4381,163592,2012-08-09 20:49:36+00:00,316,Independent,316,Steakhouse,2,0,20,2,2,186,62
1801,4383,163592,2012-08-13 11:02:40+00:00,304,Independent,304,Sushi Restaurant,22,0,11,22,21,177,62
1802,4384,163592,2012-08-13 12:53:54+00:00,2217,Combined,115,Coffee Shop,6,0,12,2217,168,61,62
1803,4385,163592,2012-08-16 12:44:28+00:00,455,Independent,455,Coffee Shop,6,0,12,6,6,276,62
1804,4386,163592,2012-08-16 17:44:05+00:00,274,Independent,274,Coffee Shop,6,0,17,6,6,154,62
1805,4391,163592,2012-10-31 09:14:30+00:00,807,Independent,807,Coffee Shop,6,0,9,6,6,502,62
1806,4392,163592,2012-10-31 15:11:11+00:00,821,Independent,821,Diner,4,0,15,4,4,511,62
1807,4403,163592,2013-01-17 16:14:00+00:00,2217,Combined,115,Coffee Shop,6,0,16,2217,168,61,62
1808,4404,163592,2013-01-17 22:52:49+00:00,390,Independent,390,Pub,3,0,22,3,3,230,62
1809,4419,163592,2013-05-18 01:34:31+00:00,382,Independent,382,Gym / Fitness Center,86,1,1,86,80,227,62
1810,4420,163592,2013-05-18 01:35:44+00:00,408,Independent,408,Casino,8,1,1,8,8,244,62
1811,4439,170719,2012-05-04 08:26:23+00:00,447,Independent,447,Drugstore / Pharmacy,25,0,8,25,24,270,63
1812,4440,170719,2012-05-04 08:26:58+00:00,427,Independent,427,Coffee Shop,6,0,8,6,6,254,63
1813,4441,170719,2012-05-04 13:19:41+00:00,487,Independent,487,Spa / Massage,147,0,13,147,129,300,63
1814,4442,170719,2012-05-07 08:28:37+00:00,428,Independent,428,Coffee Shop,6,0,8,6,6,255,63
1815,4443,170719,2012-05-07 10:30:41+00:00,484,Independent,484,Park,58,0,10,58,53,297,63
1816,4444,170719,2012-05-08 09:26:26+00:00,427,Independent,427,Coffee Shop,6,0,9,6,6,254,63
1817,4445,170719,2012-05-08 10:46:22+00:00,484,Independent,484,Park,58,0,10,58,53,297,63
1818,4446,170719,2012-05-09 10:22:00+00:00,428,Independent,428,Coffee Shop,6,0,10,6,6,255,63
1819,4447,170719,2012-05-09 18:03:19+00:00,509,Independent,509,Bar,5,0,18,5,5,316,63
1820,4449,170719,2012-05-15 09:06:34+00:00,428,Independent,428,Coffee Shop,6,0,9,6,6,255,63
1821,4450,170719,2012-05-15 16:41:00+00:00,484,Independent,484,Park,58,0,16,58,53,297,63
1822,4451,170719,2012-05-16 12:00:57+00:00,484,Independent,484,Park,58,0,12,58,53,297,63
1823,4452,170719,2012-05-16 13:06:08+00:00,486,Independent,486,Middle Eastern Restaurant,130,0,13,130,115,299,63
1824,4453,170719,2012-05-16 15:12:52+00:00,488,Independent,488,Playground,173,0,15,173,140,301,63
1825,4454,170719,2012-05-17 13:45:27+00:00,486,Independent,486,Middle Eastern Restaurant,130,0,13,130,115,299,63
1826,4455,170719,2012-05-17 13:57:02+00:00,1245,Independent,1245,Department Store,19,0,13,19,18,759,63
1827,4458,170719,2012-05-31 08:44:47+00:00,428,Independent,428,Coffee Shop,6,0,8,6,6,255,63
1828,4459,170719,2012-05-31 15:20:02+00:00,484,Independent,484,Park,58,0,15,58,53,297,63
1829,4460,170719,2012-06-06 13:27:15+00:00,484,Independent,484,Park,58,0,13,58,53,297,63
1830,4461,170719,2012-06-06 17:32:48+00:00,428,Independent,428,Coffee Shop,6,0,17,6,6,255,63
1831,4462,170719,2012-06-06 22:02:07+00:00,420,Independent,420,Nightclub,51,0,22,51,47,249,63
1832,4467,170719,2012-07-06 18:51:36+00:00,2104,Combined,1226,Pub,3,0,18,2104,148,748,63
1833,4468,170719,2012-07-06 23:03:44+00:00,510,Independent,510,Bar,5,0,23,5,5,317,63
1834,4469,170719,2012-07-08 12:35:46+00:00,446,Independent,446,Bakery,108,1,12,108,100,269,63
1835,4470,170719,2012-07-08 12:36:12+00:00,466,Independent,466,Juice Bar,64,1,12,64,59,283,63
1836,4471,170719,2012-07-13 11:45:22+00:00,443,Independent,443,Grocery Store,30,0,11,30,29,266,63
1837,4472,170719,2012-07-13 12:21:42+00:00,466,Independent,466,Juice Bar,64,0,12,64,59,283,63
1838,4474,170719,2012-08-10 08:23:06+00:00,489,Independent,489,Coffee Shop,6,0,8,6,6,302,63
1839,4475,170719,2012-08-10 21:23:22+00:00,948,Independent,948,Bar,5,0,21,5,5,586,63
1840,4487,172591,2012-07-03 02:11:45+00:00,624,Independent,624,Pizza Place,15,0,2,15,15,390,64
1841,4488,172591,2012-07-03 04:39:59+00:00,575,Independent,575,Drugstore / Pharmacy,25,0,4,25,24,369,64
1842,4489,172591,2012-07-03 04:43:07+00:00,566,Independent,566,Coffee Shop,6,0,4,6,6,361,64
1843,4495,172591,2012-11-11 07:03:44+00:00,978,Independent,978,Football Stadium,44,1,7,44,41,603,64
1844,4496,172591,2012-11-11 16:04:58+00:00,978,Independent,978,Football Stadium,44,1,16,44,41,603,64
1845,4512,172591,2013-02-11 18:25:25+00:00,405,Independent,405,Stadium,0,0,18,0,0,242,64
1846,4513,172591,2013-02-11 20:45:05+00:00,405,Independent,405,Stadium,0,0,20,0,0,242,64
1847,4526,172591,2013-08-05 10:30:21+00:00,655,Independent,655,Middle Eastern Restaurant,130,0,10,130,115,410,64
1848,4527,172591,2013-08-05 12:20:42+00:00,768,Independent,768,Park,58,0,12,58,53,479,64
1849,4528,172591,2013-08-05 13:24:43+00:00,1130,Independent,1130,Plaza,109,0,13,109,101,690,64
1850,4533,174234,2012-04-07 09:28:59+00:00,770,Independent,770,Skating Rink,133,1,9,133,118,481,65
1851,4534,174234,2012-04-07 20:52:52+00:00,473,Independent,473,Hotel,1,1,20,1,1,289,65
1852,4537,174234,2012-04-11 10:31:02+00:00,315,Independent,315,BBQ Joint,100,0,10,100,93,185,65
1853,4538,174234,2012-04-11 18:21:45+00:00,544,Independent,544,Coffee Shop,6,0,18,6,6,344,65
1854,4546,174234,2012-04-22 02:47:51+00:00,2105,Combined,1239,Fast Food Restaurant,24,1,2,2105,149,754,65
1855,4547,174234,2012-04-22 17:33:55+00:00,561,Independent,561,Grocery Store,30,1,17,30,29,358,65
1856,4557,174234,2012-05-27 16:32:47+00:00,316,Independent,316,Steakhouse,2,1,16,2,2,186,65
1857,4558,174234,2012-05-27 18:27:48+00:00,1186,Independent,1186,Sushi Restaurant,22,1,18,22,21,721,65
1858,4577,175324,2012-07-05 13:13:04+00:00,51,Independent,51,Paper / Office Supplies Store,26,0,13,26,25,30,66
