,final_time,category_checkin,category_Pnum,category_stars,POI_id_stars,POI_id_Popular,Location_id_Popular,Combined_Category,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars
4836,2012-05-03 10:03:48+00:00,3.0,1,5.0,3.1923076923076925,8.0,3,Shop,168,2220,Combined,4b3fadf8f964a5200aac25e3,201143,Thu May 03 17:03:48 +0000 2012,-360,50.933771,-113.962403,Bookstore,KxUF6KqhpJTwKPfLHYeLuw,Indigo Books & Music,5.0
4837,2012-05-04 17:04:18+00:00,11.0,1,3.5,3.5,11.0,11,Shop,143,143,Independent,4b6244a1f964a5207f3f2ae3,201143,Sat May 05 00:04:18 +0000 2012,-360,50.91682,-113.961363,Brewery,cSt8_WrD6H_MRr6ylLqq3A,The Little Cupcake Shoppe,3.5
4838,2012-05-08 09:47:38+00:00,16.0,1,4.0,4.0,16.0,16,Outdoor,806,806,Independent,4b0586e9f964a520c37422e3,201143,Tue May 08 16:47:38 +0000 2012,-360,51.045225,-114.030833,Zoo,1PIf1eZPB-iUob-nLND1Og,Calgary Zoo Botanical Garden & Prehistoric Park,4.0
4839,2012-05-09 09:44:45+00:00,5.0,1,4.0,3.1875,2.125,5,Shop,149,2106,Combined,4b9e96e0f964a520f7f136e3,201143,Wed May 09 16:44:45 +0000 2012,-360,50.929641,-113.970533,Paper / Office Supplies Store,ZLa7FDO5NFFUpMARH-OlnA,Staples - Calgary,4.0
4840,2012-05-11 09:57:56+00:00,33.0,1,3.0,3.0,33.0,33,Drink,134,134,Independent,4b48d606f964a520435926e3,201143,Fri May 11 16:57:56 +0000 2012,-360,50.913168,-113.950432,Coffee Shop,Vkov2wtpsMmj1fvruwmdWA,Starbucks,3.0
4841,2012-05-11 19:19:12+00:00,5.0,1,3.5,3.5,5.0,5,Shop,146,146,Independent,4b6f3df8f964a5209ae62ce3,201143,Sat May 12 02:19:12 +0000 2012,-360,50.916851,-113.959895,Grocery Store,gPY4fENm0riYLPRFu8xsSA,Sobeys,3.5
4842,2012-05-11 19:19:47+00:00,8.0,1,4.0,4.0,8.0,8,Shop,151,151,Independent,4bb6a15946d4a593a095c6c0,201143,Sat May 12 02:19:47 +0000 2012,-360,50.9299,-113.96616000000002,Department Store,2O3tH8b3mJY5KO2KnJuokA,Walmart Supercentre,4.0
4843,2012-05-13 14:31:30+00:00,16.0,1,4.0,4.0,16.0,16,Outdoor,806,806,Independent,4b0586e9f964a520c37422e3,201143,Sun May 13 21:31:30 +0000 2012,-360,51.045225,-114.030833,Zoo,1PIf1eZPB-iUob-nLND1Og,Calgary Zoo Botanical Garden & Prehistoric Park,4.0
4844,2012-05-13 16:57:53+00:00,3.0,1,4.0,3.1923076923076925,8.0,3,Shop,159,2220,Combined,4b93e687f964a520735834e3,201143,Sun May 13 23:57:53 +0000 2012,-360,50.93069000000001,-113.963792,Grocery Store,Ou0fAJHjHWk-_ejT9mnfFA,Safeway Wine & Spirits,4.0
4845,2012-05-23 10:03:24+00:00,1.0,1,4.0,3.1923076923076925,8.0,1,Shop,169,2220,Combined,4ba55c3cf964a520fdfe38e3,201143,Wed May 23 17:03:24 +0000 2012,-360,50.933993,-113.963269,Furniture / Home Store,AmXZNhK3ub9mw-2IhKpMAg,Home Outfitters,4.0
4846,2012-05-23 10:03:41+00:00,3.0,1,5.0,3.1923076923076925,8.0,3,Shop,168,2220,Combined,4b3fadf8f964a5200aac25e3,201143,Wed May 23 17:03:41 +0000 2012,-360,50.933771,-113.962403,Bookstore,KxUF6KqhpJTwKPfLHYeLuw,Indigo Books & Music,5.0
4847,2012-05-28 18:01:29+00:00,5.0,1,4.0,3.1875,2.125,5,Shop,149,2106,Combined,4b9e96e0f964a520f7f136e3,201143,Tue May 29 01:01:29 +0000 2012,-360,50.929641,-113.970533,Paper / Office Supplies Store,ZLa7FDO5NFFUpMARH-OlnA,Staples - Calgary,4.0
4848,2012-06-03 13:27:59+00:00,1.0,1,4.0,4.0,1.0,1,Shop,45,45,Independent,4bca49f6b6c49c7458429091,201143,Sun Jun 03 20:27:59 +0000 2012,-360,50.864891,-114.038915,Arts & Crafts Store,5rx5hrv0hM6D7INEzhFt4w,Spruce It Up Garden Center,4.0
4849,2012-11-10 13:27:33+00:00,8.0,1,3.5,3.5,8.0,8,Food,130,130,Independent,4af84180f964a520ae0b22e3,201143,Sat Nov 10 20:27:33 +0000 2012,-420,50.965457,-114.073282,Restaurant,vuNwIrd6Dx1AK6VxS43r0g,Jack Astor's Bar & Grill,3.5
4850,2012-12-15 13:22:50+00:00,1.0,1,4.0,4.0,1.0,1,Art&Entertainment,1134,1134,Independent,4b0586edf964a520f77522e3,201143,Sat Dec 15 20:22:50 +0000 2012,-420,51.044629,-114.058568,Theater,lSHP_mfRVudddsjE0E-RBA,Theatre Calgary,4.0
4851,2012-12-15 16:31:58+00:00,1.0,1,2.5,2.5,1.0,1,Food,1126,1126,Independent,4b608d13f964a5202ded29e3,201143,Sat Dec 15 23:31:58 +0000 2012,-420,51.05071,-114.069795,Italian Restaurant,7YV-tNbr2-5rbf0atsntsg,The Old Spaghetti Factory,2.5
4852,2013-03-05 13:36:40+00:00,4.0,1,3.0,3.0,4.0,4,Food,175,175,Independent,4b3ba773f964a520147825e3,201143,Tue Mar 05 20:36:40 +0000 2013,-420,50.932923,-113.970381,Breakfast Spot,qF6cu12XnaDY-H786iIGRQ,Cora,3.0
4853,2013-03-06 17:09:59+00:00,3.0,1,3.5,3.1875,2.125,3,Drink,157,2106,Combined,4b770520f964a52018752ee3,201143,Thu Mar 07 00:09:59 +0000 2013,-420,50.931353,-113.97073,Coffee Shop,rxeVYNy_tXd8uiPjQ1qGMg,Tim Hortons,3.5
4854,2013-04-06 11:44:11+00:00,3.0,1,2.5,2.5,3.0,3,Food,299,299,Independent,4b915ccef964a5204bb633e3,201143,Sat Apr 06 18:44:11 +0000 2013,-360,50.985728,-114.070923,American Restaurant,vJ3CtznPYgmZHpDr__8QGw,The Cheesecake Cafe,2.5
4855,2013-05-27 10:31:43+00:00,3.0,1,3.0,3.0,3.0,3,Shop,135,135,Independent,4beb12f562c0c92893aae1d4,201143,Mon May 27 17:31:43 +0000 2013,-360,50.91589000000001,-113.958422,Bank,uy-0uxEP1gJ5zjCpsQ8bZA,TD Canada Trust,3.0
4856,2013-05-27 10:32:50+00:00,1.0,1,3.5,3.5,1.0,1,Food,136,136,Independent,4dc708167d8b14fb46521d4a,201143,Mon May 27 17:32:50 +0000 2013,-360,50.916032,-113.959116,Fast Food Restaurant,Hy9DkWITFbB88kfybJtweg,Haru Sushi & Grill,3.5
4857,2013-06-01 10:16:40+00:00,2.0,1,4.0,4.0,2.0,2,Outdoor,92,92,Independent,4bdb81f063c5c9b6c86d2868,201143,Sat Jun 01 17:16:40 +0000 2013,-360,50.927107,-114.072445,Garden,eQCYA7UhyVHNl_TE0Nne-g,Greengate Garden Centres,4.0
4858,2013-07-28 16:47:53+00:00,2.0,1,3.0,3.1923076923076925,8.0,2,Food,160,2220,Combined,51197192e4b0bae1ba843067,201143,Sun Jul 28 23:47:53 +0000 2013,-360,50.931364,-113.961546,Restaurant,M7UUtqg0K09T6Z0yIy0Hlw,Earls Kitchen + Bar,3.0
4859,2013-08-10 11:52:12+00:00,1.0,1,3.5,3.5,1.0,1,Shop,93,93,Independent,4c6ae5b66d390f47af81099a,201143,Sat Aug 10 18:52:12 +0000 2013,-360,50.931235,-114.066639,Automotive Shop,oTYm5RjY0xJEtuam1MaS-Q,Canyon Creek Toyota,3.5
4860,2012-04-08 12:11:57+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Apr 08 19:11:57 +0000 2012,-360,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4861,2012-04-29 11:23:24+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Apr 29 18:23:24 +0000 2012,-360,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4862,2012-05-05 15:31:04+00:00,2.0,1,4.0,4.0,2.0,2,Food,911,911,Independent,4fa0745ae4b03a10300dfbf0,204593,Sat May 05 22:31:04 +0000 2012,-360,51.08184,-113.996168,Burger Joint,buy2XTy4Bm7PygYrMhFq6g,Smashburger,4.0
4863,2012-05-16 08:00:40+00:00,1.0,1,4.0,4.0,1.0,1,Shop,738,738,Independent,4edfc4422c5b1dfcbaec6103,204593,Wed May 16 15:00:40 +0000 2012,-360,51.091558,-114.153845,Medical Center,mElwGZVlp0kWNgHtz8AUww,Cinnamon Girl Clinic,4.0
4864,2012-06-20 16:51:58+00:00,2.0,1,3.0,3.0,2.0,2,Food,912,912,Independent,4b86d0eff964a520449f31e3,204593,Wed Jun 20 23:51:58 +0000 2012,-360,51.081878,-113.999033,Fast Food Restaurant,uxRJK2IhPjy1pzTF17X1zQ,Wendy's,3.0
4865,2012-08-12 13:21:02+00:00,2.5,2,3.25,2.9545454545454546,2.636363636363636,4,Drink,35,2215,Combined,4e4efab06365e1419d027338,204593,Sun Aug 12 20:21:02 +0000 2012,-360,51.017332,-114.173784,Coffee Shop,sK1FeY7KV4ENUYIOX2Ks-A,Tim Hortons,3.0
4866,2012-08-19 11:25:11+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Aug 19 18:25:11 +0000 2012,-360,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4867,2012-08-19 13:02:36+00:00,1.0,1,2.5,2.5,1.0,1,Shop,754,754,Independent,4c154c55a5eb76b0e921c3b7,204593,Sun Aug 19 20:02:36 +0000 2012,-360,51.04522,-114.142269,Automotive Shop,-FRCGEz-NTsnhuITT5pYqg,Mr. Lube,2.5
4868,2012-10-24 20:03:09+00:00,1.0,1,4.5,4.5,1.0,1,Outdoor,767,767,Independent,4dc1e3fd1f6ebdce471d1927,204593,Thu Oct 25 03:03:09 +0000 2012,-360,51.05706,-114.060335,Park,Q7wUTWOZno5HzeG0DsvuDQ,Rotary Park,4.5
4869,2012-11-07 06:32:01+00:00,3.0,1,4.0,4.0,3.0,3,Food,838,838,Independent,4b6407e2f964a5200c9c2ae3,204593,Wed Nov 07 13:32:01 +0000 2012,-420,51.067913,-114.012891,Breakfast Spot,0X8G5_wbBtzwUlxonHdplA,Denny's,4.0
4870,2012-11-23 05:39:19+00:00,2.0,1,3.0,3.0,2.0,2,Food,892,892,Independent,4b5c9711f964a520713829e3,204593,Fri Nov 23 12:39:19 +0000 2012,-420,51.080482,-114.002946,Diner,hcNgeIo2TWyfzgkR0yG-BQ,Perkins Restaurant & Bakery,3.0
4871,2012-11-25 12:34:09+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Nov 25 19:34:09 +0000 2012,-420,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4872,2013-01-13 12:42:47+00:00,8.0,1,3.5,3.5,8.0,8,Food,130,130,Independent,4af84180f964a520ae0b22e3,204593,Sun Jan 13 19:42:47 +0000 2013,-420,50.965457,-114.073282,Restaurant,vuNwIrd6Dx1AK6VxS43r0g,Jack Astor's Bar & Grill,3.5
4873,2013-02-03 06:43:29+00:00,3.0,1,3.0,3.5,2.2222222222222223,3,Food,71,2221,Combined,50b0f570e4b0b7c94b1e23f9,204593,Sun Feb 03 13:43:29 +0000 2013,-420,50.904709,-114.065838,Breakfast Spot,SK8MTQKD6jeLOBxxKejbqw,IHOP Restaurant,3.0
4874,2013-02-03 12:34:22+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Feb 03 19:34:22 +0000 2013,-420,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4875,2013-03-31 11:04:09+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Mar 31 18:04:09 +0000 2013,-360,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4876,2013-03-31 14:19:34+00:00,1.0,1,4.0,4.0,1.0,1,Art&Entertainment,5,5,Independent,4b096997f964a520f61623e3,204593,Sun Mar 31 21:19:34 +0000 2013,-360,51.03566,-114.186135,Gym / Fitness Center,33tizzXThiVkrEdFfKkyQg,Westside Recreation Centre,4.0
4877,2013-04-04 16:48:51+00:00,2.0,1,3.0,3.0,2.0,2,Food,912,912,Independent,4b86d0eff964a520449f31e3,204593,Thu Apr 04 23:48:51 +0000 2013,-360,51.081878,-113.999033,Fast Food Restaurant,uxRJK2IhPjy1pzTF17X1zQ,Wendy's,3.0
4878,2013-05-14 04:39:06+00:00,19.0,1,3.0,3.0,19.0,19,Drink,886,886,Independent,4b6c7f2ef964a520cf3e2ce3,204593,Tue May 14 11:39:06 +0000 2013,-360,51.072672,-114.000822,Coffee Shop,ojmUat9X2l2VYhstpLyX9Q,Tim Hortons,3.0
4879,2013-06-30 11:45:11+00:00,7.0,1,2.5,2.9545454545454546,2.636363636363636,7,Food,28,2215,Combined,4b0586ebf964a5205e7522e3,204593,Sun Jun 30 18:45:11 +0000 2013,-360,51.019537,-114.167972,Steakhouse,_EjdwRr_Y5BLtz6BjjhFHQ,Montana's BBQ & Bar,2.5
4880,2013-07-10 04:36:02+00:00,3.0,1,4.0,4.0,3.0,3,Drink,904,904,Independent,4b9921d2f964a520956335e3,204593,Wed Jul 10 11:36:02 +0000 2013,-360,51.081906,-113.983865,Coffee Shop,2NXqT1TeirsUsb6Pawwg2w,Tim Hortons,4.0
4881,2012-08-14 07:33:20+00:00,9.0,1,4.0,4.0,9.0,9,Shop,230,230,Independent,4b23c27bf964a520355924e3,205465,Tue Aug 14 14:33:20 +0000 2012,-360,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
4882,2012-08-19 15:00:05+00:00,2.0,1,4.0,3.75,3.5,2,Art&Entertainment,1165,2103,Combined,4c641780eb82d13a686609d6,205465,Sun Aug 19 22:00:05 +0000 2012,-360,51.052919,-114.069327,General Entertainment,XgYXVUcLIZ_dTVyWoLgFuA,Emilio's Humidor,4.0
4883,2012-10-22 13:23:46+00:00,1.0,1,4.0,4.0,1.0,1,Shop,1027,1027,Independent,4bf85d225ec320a13ca988d3,205465,Mon Oct 22 20:23:46 +0000 2012,-360,51.069532,-114.131086,Bakery,nrndvl-8TCoBwE4T1fkQTg,Cob's Bread,4.0
4884,2012-10-27 20:36:12+00:00,28.0,1,3.0,3.0,28.0,28,Nightlife Spot,549,549,Independent,4f0dbf2cd5fb971c7442484c,205465,Sun Oct 28 03:36:12 +0000 2012,-360,51.03794,-114.090872,Pub,tJtZDkGgbopgA_hdMdwT8Q,Jameson's Irish Pub,3.0
4885,2012-11-17 08:16:24+00:00,33.0,1,3.0,3.0,33.0,33,Drink,134,134,Independent,4b48d606f964a520435926e3,205465,Sat Nov 17 15:16:24 +0000 2012,-420,50.913168,-113.950432,Coffee Shop,Vkov2wtpsMmj1fvruwmdWA,Starbucks,3.0
4886,2012-11-19 13:33:00+00:00,22.0,2,3.25,3.2142857142857144,9.0,42,Shop,238,2301,Combined,4b6c7c4af964a520ee3d2ce3,205465,Mon Nov 19 20:33:00 +0000 2012,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,IKEA,3.0
4887,2012-12-15 21:42:54+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Sun Dec 16 04:42:54 +0000 2012,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4888,2012-12-15 23:14:24+00:00,28.0,1,3.0,3.0,28.0,28,Nightlife Spot,549,549,Independent,4f0dbf2cd5fb971c7442484c,205465,Sun Dec 16 06:14:24 +0000 2012,-420,51.03794,-114.090872,Pub,tJtZDkGgbopgA_hdMdwT8Q,Jameson's Irish Pub,3.0
4889,2012-12-16 11:23:58+00:00,7.0,1,2.5,3.2142857142857144,9.0,7,Food,242,2301,Combined,4c98006c05a1b1f79e238a53,205465,Sun Dec 16 18:23:58 +0000 2012,-420,50.982534,-114.044961,American Restaurant,d6vdk0zAYW3Y_9QuZr0-IQ,Denny's,2.5
4890,2013-01-28 14:54:15+00:00,9.0,1,4.0,4.0,9.0,9,Shop,230,230,Independent,4b23c27bf964a520355924e3,205465,Mon Jan 28 21:54:15 +0000 2013,-420,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
4891,2013-02-02 21:07:29+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Sun Feb 03 04:07:29 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4892,2013-02-03 00:15:17+00:00,28.0,1,3.0,3.0,28.0,28,Nightlife Spot,549,549,Independent,4f0dbf2cd5fb971c7442484c,205465,Sun Feb 03 07:15:17 +0000 2013,-420,51.03794,-114.090872,Pub,tJtZDkGgbopgA_hdMdwT8Q,Jameson's Irish Pub,3.0
4893,2013-02-05 13:48:08+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Tue Feb 05 20:48:08 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4894,2013-02-07 07:54:04+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Thu Feb 07 14:54:04 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4895,2013-02-11 07:38:57+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Mon Feb 11 14:38:57 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4896,2013-02-11 15:59:21+00:00,9.0,1,4.0,4.0,9.0,9,Shop,230,230,Independent,4b23c27bf964a520355924e3,205465,Mon Feb 11 22:59:21 +0000 2013,-420,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
4897,2013-02-12 14:37:05+00:00,9.0,1,4.0,4.0,9.0,9,Shop,230,230,Independent,4b23c27bf964a520355924e3,205465,Tue Feb 12 21:37:05 +0000 2013,-420,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
4898,2013-02-19 08:14:04+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Tue Feb 19 15:14:04 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4899,2013-02-27 16:14:01+00:00,9.0,1,4.0,4.0,9.0,9,Shop,230,230,Independent,4b23c27bf964a520355924e3,205465,Wed Feb 27 23:14:01 +0000 2013,-420,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
4900,2013-03-04 08:40:46+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Mon Mar 04 15:40:46 +0000 2013,-420,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4901,2013-03-05 07:28:33+00:00,19.0,1,2.0,2.0,19.0,19,Drink,427,427,Independent,4b47a74af964a5201f3926e3,205465,Tue Mar 05 14:28:33 +0000 2013,-420,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
4902,2013-03-13 17:38:57+00:00,2.0,1,3.0,3.0,2.0,2,Nightlife Spot,140,140,Independent,4b17368cf964a520d7c323e3,205465,Thu Mar 14 00:38:57 +0000 2013,-360,50.915228000000006,-113.961038,Pub,nimfWjkGgM87NDQoWg_tfg,The Kilt & Caber Ale House,3.0
4903,2013-03-15 06:23:45+00:00,19.0,1,2.0,2.0,19.0,19,Drink,427,427,Independent,4b47a74af964a5201f3926e3,205465,Fri Mar 15 13:23:45 +0000 2013,-360,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
4904,2013-03-24 09:58:56+00:00,3.0,1,3.0,3.5,2.2222222222222223,3,Food,71,2221,Combined,50b0f570e4b0b7c94b1e23f9,205465,Sun Mar 24 16:58:56 +0000 2013,-360,50.904709,-114.065838,Breakfast Spot,SK8MTQKD6jeLOBxxKejbqw,IHOP Restaurant,3.0
4905,2013-03-26 17:59:13+00:00,3.0,1,2.5,3.1875,2.125,3,Food,156,2106,Combined,4d80113a208a5481576c6e67,205465,Wed Mar 27 00:59:13 +0000 2013,-360,50.931193,-113.970768,Pizza Place,lH2jMKwQiUDXsI35qfxG1w,Boston Pizza,2.5
4906,2013-03-29 16:24:30+00:00,22.0,2,3.25,3.2142857142857144,9.0,42,Shop,238,2301,Combined,4b6c7c4af964a520ee3d2ce3,205465,Fri Mar 29 23:24:30 +0000 2013,-360,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,IKEA,3.0
4907,2013-03-30 19:54:40+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Sun Mar 31 02:54:40 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4908,2013-04-04 15:26:42+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Thu Apr 04 22:26:42 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4909,2013-04-10 15:19:40+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Wed Apr 10 22:19:40 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4910,2013-04-12 14:54:17+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Fri Apr 12 21:54:17 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4911,2013-04-16 15:29:12+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Tue Apr 16 22:29:12 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4912,2013-04-30 15:27:39+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Tue Apr 30 22:27:39 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4913,2013-05-01 15:32:34+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Wed May 01 22:32:34 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4914,2013-05-03 07:02:41+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Fri May 03 14:02:41 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4915,2013-05-07 06:26:52+00:00,19.0,1,2.0,2.0,19.0,19,Drink,427,427,Independent,4b47a74af964a5201f3926e3,205465,Tue May 07 13:26:52 +0000 2013,-360,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
4916,2013-05-07 15:33:18+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Tue May 07 22:33:18 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4917,2013-05-09 06:55:52+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Thu May 09 13:55:52 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4918,2013-05-12 11:13:37+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Sun May 12 18:13:37 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4919,2013-05-12 14:17:53+00:00,2.5,2,2.5,3.0625,2.875,4,Shop,119,2217,Combined,4c41e87ad7fad13ae43d08da,205465,Sun May 12 21:17:53 +0000 2013,-360,50.958686,-114.070402,Toy / Game Store,KDfDkdPbH7PZUA3Cvrl4ug,Toys R US,2.5
4920,2013-05-12 14:31:12+00:00,2.0,1,4.0,4.0,2.0,2,Outdoor,92,92,Independent,4bdb81f063c5c9b6c86d2868,205465,Sun May 12 21:31:12 +0000 2013,-360,50.927107,-114.072445,Garden,eQCYA7UhyVHNl_TE0Nne-g,Greengate Garden Centres,4.0
4921,2013-05-21 15:40:05+00:00,44.0,1,2.0,2.0,44.0,44,Art&Entertainment,142,142,Independent,4b58ca2ef964a520566b28e3,205465,Tue May 21 22:40:05 +0000 2013,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
4922,2013-05-23 07:30:20+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Thu May 23 14:30:20 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4923,2013-06-05 07:47:31+00:00,80.0,1,2.5,2.5,80.0,80,Nightlife Spot,425,425,Independent,4dfaa9d31f6eeef806a8964e,205465,Wed Jun 05 14:47:31 +0000 2013,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
4924,2013-06-14 06:38:11+00:00,19.0,1,2.0,2.0,19.0,19,Drink,427,427,Independent,4b47a74af964a5201f3926e3,205465,Fri Jun 14 13:38:11 +0000 2013,-360,51.042654,-114.071494,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
