POI_id_Longitude,POI_id_Latitude,Local_sg_time,category_checkin,category_Pnum,category_stars,POI_id_stars,POI_id_Popular,Location_id_Popular,Combined_Category,Location_id,POI_id,POI_Type,User_id,TimeStamp,Latitude,Longitude,stars,time,weekend,hour,L2_id,new_id
-113.962297,50.916078,2013-04-30 15:27:39+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Tue Apr 30 22:27:39 +0000 2013,50.916078,-113.962297,2,15:27:39,0,15,62,62
-113.962297,50.916078,2013-05-01 15:32:34+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Wed May 01 22:32:34 +0000 2013,50.916078,-113.962297,2,15:32:34,0,15,62,62
-114.07023,51.04331,2013-05-03 07:02:41+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Fri May 03 14:02:41 +0000 2013,51.04331,-114.07023,2.5,7:02:41,0,7,3,3
-114.071494,51.042654,2013-05-07 06:26:52+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Tue May 07 13:26:52 +0000 2013,51.042654,-114.071494,2,6:26:52,0,6,6,6
-113.962297,50.916078,2013-05-07 15:33:18+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Tue May 07 22:33:18 +0000 2013,50.916078,-113.962297,2,15:33:18,0,15,62,62
-114.07023,51.04331,2013-05-09 06:55:52+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Thu May 09 13:55:52 +0000 2013,51.04331,-114.07023,2.5,6:55:52,0,6,3,3
-114.07023,51.04331,2013-05-12 11:13:37+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Sun May 12 18:13:37 +0000 2013,51.04331,-114.07023,2.5,11:13:37,1,11,3,3
-114.06999,50.95655,2013-05-12 14:17:53+00:00,2.5,2,2.5,3.0625,2.875,4,Shop,119,2217,Combined,205465,Sun May 12 21:17:53 +0000 2013,50.958686,-114.070402,2.5,14:17:53,1,14,47,2217
-114.072445,50.927107,2013-05-12 14:31:12+00:00,2,1,4,4,2,2,Outdoor,92,92,Independent,205465,Sun May 12 21:31:12 +0000 2013,50.927107,-114.072445,4,14:31:12,1,14,176,176
-113.962297,50.916078,2013-05-21 15:40:05+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Tue May 21 22:40:05 +0000 2013,50.916078,-113.962297,2,15:40:05,0,15,62,62
-114.07023,51.04331,2013-05-23 07:30:20+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Thu May 23 14:30:20 +0000 2013,51.04331,-114.07023,2.5,7:30:20,0,7,3,3
-114.07023,51.04331,2013-06-05 07:47:31+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Wed Jun 05 14:47:31 +0000 2013,51.04331,-114.07023,2.5,7:47:31,0,7,3,3
-114.071494,51.042654,2013-06-14 06:38:11+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Fri Jun 14 13:38:11 +0000 2013,51.042654,-114.071494,2,6:38:11,0,6,6,6
-113.962297,50.916078,2013-06-18 15:38:45+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Tue Jun 18 22:38:45 +0000 2013,50.916078,-113.962297,2,15:38:45,0,15,62,62
-114.06469,51.04587,2013-07-01 14:50:46+00:00,5.333333333,3,3.5,3.772727273,5,5,Food,1219,2104,Combined,205465,Mon Jul 01 21:50:46 +0000 2013,51.04536,-114.062805,3.5,14:50:46,0,14,11,2104
-114.07023,51.04331,2013-07-02 07:01:09+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Tue Jul 02 14:01:09 +0000 2013,51.04331,-114.07023,2.5,7:01:09,0,7,3,3
-114.07023,51.04331,2013-07-04 07:13:58+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Thu Jul 04 14:13:58 +0000 2013,51.04331,-114.07023,2.5,7:13:58,0,7,3,3
-113.962297,50.916078,2013-07-04 15:24:06+00:00,44,1,2,2,44,44,Art&Entertainment,142,142,Independent,205465,Thu Jul 04 22:24:06 +0000 2013,50.916078,-113.962297,2,15:24:06,0,15,62,62
-114.07023,51.04331,2013-07-09 06:51:37+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Tue Jul 09 13:51:37 +0000 2013,51.04331,-114.07023,2.5,6:51:37,0,6,3,3
-114.07023,51.04331,2013-07-10 06:50:59+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Wed Jul 10 13:50:59 +0000 2013,51.04331,-114.07023,2.5,6:50:59,0,6,3,3
-114.07023,51.04331,2013-07-12 07:26:51+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Fri Jul 12 14:26:51 +0000 2013,51.04331,-114.07023,2.5,7:26:51,0,7,3,3
-114.071494,51.042654,2013-07-18 06:11:26+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Thu Jul 18 13:11:26 +0000 2013,51.042654,-114.071494,2,6:11:26,0,6,6,6
-114.07023,51.04331,2013-07-19 12:05:43+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Fri Jul 19 19:05:43 +0000 2013,51.04331,-114.07023,2.5,12:05:43,0,12,3,3
-114.071494,51.042654,2013-07-22 06:30:38+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Mon Jul 22 13:30:38 +0000 2013,51.042654,-114.071494,2,6:30:38,0,6,6,6
-114.071494,51.042654,2013-07-25 06:20:27+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Thu Jul 25 13:20:27 +0000 2013,51.042654,-114.071494,2,6:20:27,0,6,6,6
-114.07023,51.04331,2013-07-29 06:40:39+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Mon Jul 29 13:40:39 +0000 2013,51.04331,-114.07023,2.5,6:40:39,0,6,3,3
-114.07023,51.04331,2013-08-01 07:00:36+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Thu Aug 01 14:00:36 +0000 2013,51.04331,-114.07023,2.5,7:00:36,0,7,3,3
-114.07023,51.04331,2013-08-23 06:22:44+00:00,80,1,2.5,2.5,80,80,Nightlife Spot,425,425,Independent,205465,Fri Aug 23 13:22:44 +0000 2013,51.04331,-114.07023,2.5,6:22:44,0,6,3,3
-114.071494,51.042654,2013-09-04 07:54:15+00:00,19,1,2,2,19,19,Drink,427,427,Independent,205465,Wed Sep 04 14:54:15 +0000 2013,51.042654,-114.071494,2,7:54:15,0,7,6,6
-113.950432,50.913168,2013-09-06 05:38:07+00:00,33,1,3,3,33,33,Drink,134,134,Independent,205465,Fri Sep 06 12:38:07 +0000 2013,50.913168,-113.950432,3,5:38:07,0,5,6,6
-114.072458,51.038021,2012-04-12 18:55:09+00:00,3,1,3.5,3.5,3,3,Food,506,506,Independent,207465,Fri Apr 13 01:55:09 +0000 2012,51.038021,-114.072458,3.5,18:55:09,0,18,11,11
-114.092554,51.037964,2012-04-14 18:27:01+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sun Apr 15 01:27:01 +0000 2012,51.037964,-114.092554,4.5,18:27:01,1,18,94,94
-114.06559,51.040827,2012-04-17 15:46:57+00:00,19,1,3,3,19,19,Drink,471,471,Independent,207465,Tue Apr 17 22:46:57 +0000 2012,51.040827,-114.06559,3,15:46:57,0,15,6,6
-114.159649,51.071855,2012-04-18 19:10:53+00:00,4,1,4,4,4,4,Food,1018,1018,Independent,207465,Thu Apr 19 02:10:53 +0000 2012,51.071855,-114.159649,4,19:10:53,0,19,16,16
-114.030833,51.045225,2012-04-19 14:23:47+00:00,16,1,4,4,16,16,Outdoor,806,806,Independent,207465,Thu Apr 19 21:23:47 +0000 2012,51.045225,-114.030833,4,14:23:47,0,14,59,59
-114.092554,51.037964,2012-04-20 18:57:09+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat Apr 21 01:57:09 +0000 2012,51.037964,-114.092554,4.5,18:57:09,0,18,94,94
-114.035737,51.04195,2012-04-23 14:10:13+00:00,5,1,3.5,3.5,5,5,Food,401,401,Independent,207465,Mon Apr 23 21:10:13 +0000 2012,51.04195,-114.035737,3.5,14:10:13,0,14,15,15
-114.086192,51.04863,2012-04-23 19:01:25+00:00,11,1,5,5,11,11,Food,1087,1087,Independent,207465,Tue Apr 24 02:01:25 +0000 2012,51.04863,-114.086192,5,19:01:25,0,19,88,88
-114.072458,51.038021,2012-04-25 16:48:39+00:00,3,1,3.5,3.5,3,3,Food,506,506,Independent,207465,Wed Apr 25 23:48:39 +0000 2012,51.038021,-114.072458,3.5,16:48:39,0,16,11,11
-114.093787,51.0377,2012-04-27 14:16:51+00:00,4,1,3.5,3.5,4,4,Food,389,389,Independent,207465,Fri Apr 27 21:16:51 +0000 2012,51.0377,-114.093787,3.5,14:16:51,0,14,85,85
-114.092554,51.037964,2012-04-28 15:28:35+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat Apr 28 22:28:35 +0000 2012,51.037964,-114.092554,4.5,15:28:35,1,15,94,94
-114.092554,51.037964,2012-05-01 15:36:29+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Tue May 01 22:36:29 +0000 2012,51.037964,-114.092554,4.5,15:36:29,0,15,94,94
-114.093214,51.037861,2012-05-01 23:31:23+00:00,2,1,3,3,2,2,Nightlife Spot,391,391,Independent,207465,Wed May 02 06:31:23 +0000 2012,51.037861,-114.093214,3,23:31:23,0,23,3,3
-114.092554,51.037964,2012-05-05 15:19:15+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat May 05 22:19:15 +0000 2012,51.037964,-114.092554,4.5,15:19:15,1,15,94,94
-114.078926,51.037869,2012-05-06 12:44:30+00:00,9,1,3.5,3.5,9,9,Food,520,520,Independent,207465,Sun May 06 19:44:30 +0000 2012,51.037869,-114.078926,3.5,12:44:30,1,12,49,49
-114.092554,51.037964,2012-05-07 15:08:38+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Mon May 07 22:08:38 +0000 2012,51.037964,-114.092554,4.5,15:08:38,0,15,94,94
-114.092554,51.037964,2012-05-08 15:31:42+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Tue May 08 22:31:42 +0000 2012,51.037964,-114.092554,4.5,15:31:42,0,15,94,94
-114.024996,51.05371,2012-05-10 18:57:15+00:00,7,1,3,3,7,7,Art&Entertainment,805,805,Independent,207465,Fri May 11 01:57:15 +0000 2012,51.05371,-114.024996,3,18:57:15,0,18,60,60
-114.070787,51.040968,2012-05-11 13:49:06+00:00,1,1,3,3,1,1,Food,485,485,Independent,207465,Fri May 11 20:49:06 +0000 2012,51.040968,-114.070787,3,13:49:06,0,13,13,13
-114.092554,51.037964,2012-05-11 17:14:15+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat May 12 00:14:15 +0000 2012,51.037964,-114.092554,4.5,17:14:15,0,17,94,94
-114.092554,51.037964,2012-05-12 14:58:15+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat May 12 21:58:15 +0000 2012,51.037964,-114.092554,4.5,14:58:15,1,14,94,94
-114.069929,51.054884,2012-05-13 13:07:00+00:00,13,1,4.5,4.5,13,13,Outdoor,768,768,Independent,207465,Sun May 13 20:07:00 +0000 2012,51.054884,-114.069929,4.5,13:07:00,1,13,58,58
-114.092554,51.037964,2012-05-13 15:28:53+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sun May 13 22:28:53 +0000 2012,51.037964,-114.092554,4.5,15:28:53,1,15,94,94
-114.082709,51.041959,2012-05-14 18:49:21+00:00,21,1,3.5,3.5,21,21,Nightlife Spot,568,568,Independent,207465,Tue May 15 01:49:21 +0000 2012,51.041959,-114.082709,3.5,18:49:21,0,18,3,3
-114.092554,51.037964,2012-05-15 15:49:44+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Tue May 15 22:49:44 +0000 2012,51.037964,-114.092554,4.5,15:49:44,0,15,94,94
-114.092554,51.037964,2012-05-18 17:26:40+00:00,12,1,4.5,4.5,12,12,Food,550,550,Independent,207465,Sat May 19 00:26:40 +0000 2012,51.037964,-114.092554,4.5,17:26:40,0,17,94,94
-114.093787,51.0377,2012-05-25 11:48:59+00:00,4,1,3.5,3.5,4,4,Food,389,389,Independent,207465,Fri May 25 18:48:59 +0000 2012,51.0377,-114.093787,3.5,11:48:59,0,11,85,85
-114.071678,51.032572,2012-05-28 11:57:30+00:00,6,1,3,3,6,6,Drink,455,455,Independent,207465,Mon May 28 18:57:30 +0000 2012,51.032572,-114.071678,3,11:57:30,0,11,6,6
-114.07137,51.033107,2012-05-28 18:32:32+00:00,2,1,4,4,2,2,Food,458,458,Independent,207465,Tue May 29 01:32:32 +0000 2012,51.033107,-114.07137,4,18:32:32,0,18,66,66
-114.033157,51.040807,2012-06-08 13:50:05+00:00,1,1,3.5,3.5,1,1,Food,397,397,Independent,207465,Fri Jun 08 20:50:05 +0000 2012,51.040807,-114.033157,3.5,13:50:05,0,13,13,13
-114.09162,51.042309,2012-06-08 20:37:49+00:00,1,1,3.5,3.5,1,1,Nightlife Spot,558,558,Independent,207465,Sat Jun 09 03:37:49 +0000 2012,51.042309,-114.09162,3.5,20:37:49,0,20,3,3
-114.15539,51.08454,2012-07-04 17:47:09+00:00,13,1,4,3.025,4.1,13,Shop,997,2209,Combined,207465,Thu Jul 05 00:47:09 +0000 2012,51.082822,-114.154247,4,17:47:09,0,17,31,2209
-114.073691,51.037878,2012-07-05 11:31:46+00:00,42,1,4,4,42,42,Nightlife Spot,509,509,Independent,207465,Thu Jul 05 18:31:46 +0000 2012,51.037878,-114.073691,4,11:31:46,0,11,5,5
-114.058936,51.03956,2012-07-05 19:54:30+00:00,3,1,2.5,2.5,3,3,Food,476,476,Independent,207465,Fri Jul 06 02:54:30 +0000 2012,51.03956,-114.058936,2.5,19:54:30,0,19,49,49
-114.055107,51.040321,2012-07-05 22:06:43+00:00,15,1,3,3,15,15,Art&Entertainment,408,408,Independent,207465,Fri Jul 06 05:06:43 +0000 2012,51.040321,-114.055107,3,22:06:43,0,22,8,8
-114.07149,51.036837,2012-07-06 20:38:05+00:00,2,1,4,4,2,2,Food,502,502,Independent,207465,Sat Jul 07 03:38:05 +0000 2012,51.036837,-114.07149,4,20:38:05,0,20,22,22
-114.083106,51.055206,2012-07-07 14:09:59+00:00,5,1,4,4,5,5,Food,763,763,Independent,207465,Sat Jul 07 21:09:59 +0000 2012,51.055206,-114.083106,4,14:09:59,1,14,13,13
-114.074166,51.037971,2012-07-07 16:45:55+00:00,17,1,3.5,3.5,17,17,Nightlife Spot,510,510,Independent,207465,Sat Jul 07 23:45:55 +0000 2012,51.037971,-114.074166,3.5,16:45:55,1,16,5,5
-114.054286,51.040773,2012-07-15 22:32:11+00:00,4,1,3,3,4,4,Nightlife Spot,409,409,Independent,207465,Mon Jul 16 05:32:11 +0000 2012,51.040773,-114.054286,3,22:32:11,1,22,51,51
-114.060338,51.045657,2012-08-17 21:40:31+00:00,3,1,4,4,3,3,Food,1131,1131,Independent,207465,Sat Aug 18 04:40:31 +0000 2012,51.045657,-114.060338,4,21:40:31,0,21,77,77
-114.06469,51.04587,2012-08-17 22:39:30+00:00,8.5,2,4,3.772727273,5,10,Food,1215,2104,Combined,207465,Sat Aug 18 05:39:30 +0000 2012,51.045026,-114.063179,4,22:39:30,0,22,2,2104
-114.075503,51.037955,2012-10-12 12:36:02+00:00,8,1,4,4,8,8,Food,513,513,Independent,207465,Fri Oct 12 19:36:02 +0000 2012,51.037955,-114.075503,4,12:36:02,0,12,15,15
-114.060752,51.037408,2012-11-22 22:16:48+00:00,9,1,3.5,3.5,9,9,Art&Entertainment,474,474,Independent,207465,Fri Nov 23 05:16:48 +0000 2012,51.037408,-114.060752,3.5,22:16:48,0,22,8,8
-114.072303,51.045652,2012-11-23 14:30:17+00:00,4,1,4,4,4,4,Food,1252,1252,Independent,207465,Fri Nov 23 21:30:17 +0000 2012,51.045652,-114.072303,4,14:30:17,0,14,77,77
-114.069156,51.037969,2012-12-10 19:05:09+00:00,9,1,4,4,9,9,Food,495,495,Independent,207465,Tue Dec 11 02:05:09 +0000 2012,51.037969,-114.069156,4,19:05:09,0,19,96,96
-114.091737,51.044406,2012-12-17 14:47:48+00:00,8,1,4,4,8,8,Shop,1074,1074,Independent,207465,Mon Dec 17 21:47:48 +0000 2012,51.044406,-114.091737,4,14:47:48,0,14,30,30
-114.066008,51.040538,2013-04-15 22:16:47+00:00,9,1,4,4,9,9,Nightlife Spot,470,470,Independent,207465,Tue Apr 16 05:16:47 +0000 2013,51.040538,-114.066008,4,22:16:47,0,22,3,3
-114.071383,51.033497,2013-04-19 19:31:43+00:00,5,1,3.5,3.5,5,5,Nightlife Spot,460,460,Independent,207465,Sat Apr 20 02:31:43 +0000 2013,51.033497,-114.071383,3.5,19:31:43,0,19,3,3
-114.069995,51.043356,2013-04-20 17:21:49+00:00,1,1,2.5,2.5,1,1,Nightlife Spot,424,424,Independent,207465,Sun Apr 21 00:21:49 +0000 2013,51.043356,-114.069995,2.5,17:21:49,1,17,5,5
-114.07135,51.045922,2013-07-09 15:14:24+00:00,7,1,3.5,3.5,7,7,Food,1255,1255,Independent,207465,Tue Jul 09 22:14:24 +0000 2013,51.045922,-114.07135,3.5,15:14:24,0,15,15,15
-114.079221,51.037976,2013-08-08 10:23:24+00:00,9,1,4,4,9,9,Drink,521,521,Independent,207465,Thu Aug 08 17:23:24 +0000 2013,51.037976,-114.079221,4,10:23:24,0,10,6,6
-114.105661,51.05508,2013-08-22 07:26:56+00:00,3,1,4.5,4.5,3,3,Food,759,759,Independent,207465,Thu Aug 22 14:26:56 +0000 2013,51.05508,-114.105661,4.5,7:26:56,0,7,70,70
-114.084282,51.038151,2013-08-25 13:16:38+00:00,13,1,4,4,13,13,Drink,533,533,Independent,207465,Sun Aug 25 20:16:38 +0000 2013,51.038151,-114.084282,4,13:16:38,1,13,6,6
-114.010661,51.093671,2013-01-08 07:54:07+00:00,2,1,3,3,2,2,Drink,830,830,Independent,208801,Tue Jan 08 14:54:07 +0000 2013,51.093671,-114.010661,3,7:54:07,0,7,6,6
-113.95777,51.09838,2013-01-10 21:19:47+00:00,1,1,1,2.8,1.4,1,Food,585,2201,Combined,208801,Fri Jan 11 04:19:47 +0000 2013,51.09834,-113.957834,1,21:19:47,0,21,127,2201
-114.071342,51.031922,2012-04-21 17:12:29+00:00,1,1,4,4,1,1,Nightlife Spot,452,452,Independent,209266,Sun Apr 22 00:12:29 +0000 2012,51.031922,-114.071342,4,17:12:29,1,17,91,91
-114.0717,51.03881,2012-04-22 11:18:52+00:00,8,1,3.5,3.5,8,8,Food,500,500,Independent,209266,Sun Apr 22 18:18:52 +0000 2012,51.03881,-114.0717,3.5,11:18:52,1,11,4,4
-114.061904,51.110177,2012-04-07 09:46:15+00:00,5,1,1.5,1.5,5,5,Drink,941,941,Independent,209789,Sat Apr 07 16:46:15 +0000 2012,51.110177,-114.061904,1.5,9:46:15,1,9,6,6
-114.025644,51.080938,2012-04-07 23:06:45+00:00,33,1,3.5,3.5,33,33,Drink,827,827,Independent,209789,Sun Apr 08 06:06:45 +0000 2012,51.080938,-114.025644,3.5,23:06:45,1,23,6,6
-114.117194,51.067352,2012-04-08 08:17:56+00:00,7,1,3,3,7,7,Food,982,982,Independent,209789,Sun Apr 08 15:17:56 +0000 2012,51.067352,-114.117194,3,8:17:56,1,8,11,11
-114.063899,51.065907,2012-04-08 11:00:21+00:00,4,1,3.5,3.5,4,4,Food,795,795,Independent,209789,Sun Apr 08 18:00:21 +0000 2012,51.065907,-114.063899,3.5,11:00:21,1,11,142,142
-114.064789,51.044494,2012-10-18 14:48:45+00:00,9,1,3.5,3.5,9,9,Travel Spot,1146,1146,Independent,210070,Thu Oct 18 21:48:45 +0000 2012,51.044494,-114.064789,3.5,14:48:45,0,14,1,1
-114.085966,51.047416,2013-01-12 23:20:55+00:00,1,1,3.5,3.5,1,1,Food,1085,1085,Independent,210070,Sun Jan 13 06:20:55 +0000 2013,51.047416,-114.085966,3.5,23:20:55,1,23,14,14
-114.086042,51.047742,2013-01-17 21:49:55+00:00,8,1,3.5,3.5,8,8,Food,1086,1086,Independent,210070,Fri Jan 18 04:49:55 +0000 2013,51.047742,-114.086042,3.5,21:49:55,0,21,116,116
-114.219398,51.097895,2012-04-13 06:22:13+00:00,7,1,2.5,2.5,7,7,Outdoor,611,611,Independent,210355,Fri Apr 13 13:22:13 +0000 2012,51.097895,-114.219398,2.5,6:22:13,0,6,58,58
-114.219398,51.097895,2012-04-19 17:13:31+00:00,7,1,2.5,2.5,7,7,Outdoor,611,611,Independent,210355,Fri Apr 20 00:13:31 +0000 2012,51.097895,-114.219398,2.5,17:13:31,0,17,58,58
-114.219398,51.097895,2012-04-20 17:04:44+00:00,7,1,2.5,2.5,7,7,Outdoor,611,611,Independent,210355,Sat Apr 21 00:04:44 +0000 2012,51.097895,-114.219398,2.5,17:04:44,0,17,58,58
-114.219398,51.097895,2012-05-06 11:37:30+00:00,7,1,2.5,2.5,7,7,Outdoor,611,611,Independent,210355,Sun May 06 18:37:30 +0000 2012,51.097895,-114.219398,2.5,11:37:30,1,11,58,58
-114.2012,51.12718,2012-05-06 13:24:14+00:00,2.5,2,3.75,3.214285714,3.857142857,2,Shop,679,2300,Combined,210355,Sun May 06 20:24:14 +0000 2012,51.124017,-114.200562,4,13:24:14,1,13,30,2300
-113.983531,51.064174,2012-05-08 11:18:02+00:00,7,1,3,3,7,7,Shop,847,847,Independent,210355,Tue May 08 18:18:02 +0000 2012,51.064174,-113.983531,3,11:18:02,0,11,35,35
-114.118867,51.114045,2012-05-08 17:26:42+00:00,1,1,5,5,1,1,Outdoor,656,656,Independent,210355,Wed May 09 00:26:42 +0000 2012,51.114045,-114.118867,5,17:26:42,0,17,177,177
-114.047726,51.011914,2012-05-17 14:15:55+00:00,3,1,2.5,2.5,3,3,Shop,342,342,Independent,210355,Thu May 17 21:15:55 +0000 2012,51.011914,-114.047726,2.5,14:15:55,0,14,35,35
-114.14775,51.074533,2012-06-02 14:28:34+00:00,37,1,4,4,37,37,Shop,735,735,Independent,210355,Sat Jun 02 21:28:34 +0000 2012,51.074533,-114.14775,4,14:28:34,1,14,34,34
-114.162101,51.105111,2012-06-02 14:53:29+00:00,5,1,4,4,5,5,Food,732,732,Independent,210355,Sat Jun 02 21:53:29 +0000 2012,51.105111,-114.162101,4,14:53:29,1,14,22,22
-114.154429,51.119526,2012-12-30 13:08:31+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Sun Dec 30 20:08:31 +0000 2012,51.119526,-114.154429,3,13:08:31,1,13,62,62
-114.2012,51.12718,2012-12-30 14:37:06+00:00,2,3,2.833333333,3.214285714,3.857142857,2,Shop,675,2300,Combined,210355,Sun Dec 30 21:37:06 +0000 2012,51.124115,-114.206085,2.5,14:37:06,1,14,35,2300
-114.154429,51.119526,2013-01-02 16:54:40+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Wed Jan 02 23:54:40 +0000 2013,51.119526,-114.154429,3,16:54:40,0,16,62,62
-114.154429,51.119526,2013-01-07 17:31:02+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Tue Jan 08 00:31:02 +0000 2013,51.119526,-114.154429,3,17:31:02,0,17,62,62
-114.154429,51.119526,2013-01-12 10:53:54+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Sat Jan 12 17:53:54 +0000 2013,51.119526,-114.154429,3,10:53:54,1,10,62,62
-113.983531,51.064174,2013-01-18 12:47:46+00:00,7,1,3,3,7,7,Shop,847,847,Independent,210355,Fri Jan 18 19:47:46 +0000 2013,51.064174,-113.983531,3,12:47:46,0,12,35,35
-114.2012,51.12718,2013-01-26 12:00:30+00:00,2,1,2.5,3.214285714,3.857142857,2,Shop,697,2300,Combined,210355,Sat Jan 26 19:00:30 +0000 2013,51.129774,-114.201228,2.5,12:00:30,1,12,139,2300
-114.2012,51.12718,2013-01-26 12:00:53+00:00,2.5,2,3.75,3.214285714,3.857142857,3,Shop,683,2300,Combined,210355,Sat Jan 26 19:00:53 +0000 2013,51.125861,-114.201202,3.5,12:00:53,1,12,30,2300
-114.154429,51.119526,2013-01-28 16:46:13+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Mon Jan 28 23:46:13 +0000 2013,51.119526,-114.154429,3,16:46:13,0,16,62,62
-113.983531,51.064174,2013-01-29 15:44:24+00:00,7,1,3,3,7,7,Shop,847,847,Independent,210355,Tue Jan 29 22:44:24 +0000 2013,51.064174,-113.983531,3,15:44:24,0,15,35,35
-114.154429,51.119526,2013-01-30 16:38:59+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Wed Jan 30 23:38:59 +0000 2013,51.119526,-114.154429,3,16:38:59,0,16,62,62
-114.2012,51.12718,2013-02-03 10:58:41+00:00,2,1,2.5,3.214285714,3.857142857,2,Shop,697,2300,Combined,210355,Sun Feb 03 17:58:41 +0000 2013,51.129774,-114.201228,2.5,10:58:41,1,10,139,2300
-114.047726,51.011914,2013-02-06 13:31:46+00:00,3,1,2.5,2.5,3,3,Shop,342,342,Independent,210355,Wed Feb 06 20:31:46 +0000 2013,51.011914,-114.047726,2.5,13:31:46,0,13,35,35
-114.154429,51.119526,2013-02-06 18:55:56+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Thu Feb 07 01:55:56 +0000 2013,51.119526,-114.154429,3,18:55:56,0,18,62,62
-113.989334,51.080908,2013-02-07 09:46:52+00:00,2,1,2,2,2,2,Shop,900,900,Independent,210355,Thu Feb 07 16:46:52 +0000 2013,51.080908,-113.989334,2,9:46:52,0,9,35,35
-114.154429,51.119526,2013-02-07 16:39:53+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Thu Feb 07 23:39:53 +0000 2013,51.119526,-114.154429,3,16:39:53,0,16,62,62
-113.983531,51.064174,2013-02-12 13:57:10+00:00,7,1,3,3,7,7,Shop,847,847,Independent,210355,Tue Feb 12 20:57:10 +0000 2013,51.064174,-113.983531,3,13:57:10,0,13,35,35
-114.154429,51.119526,2013-02-13 16:53:59+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Wed Feb 13 23:53:59 +0000 2013,51.119526,-114.154429,3,16:53:59,0,16,62,62
-114.154429,51.119526,2013-02-16 08:05:09+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Sat Feb 16 15:05:09 +0000 2013,51.119526,-114.154429,3,8:05:09,1,8,62,62
-114.154429,51.119526,2013-02-25 19:30:12+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Tue Feb 26 02:30:12 +0000 2013,51.119526,-114.154429,3,19:30:12,0,19,62,62
-113.983531,51.064174,2013-02-27 15:11:04+00:00,7,1,3,3,7,7,Shop,847,847,Independent,210355,Wed Feb 27 22:11:04 +0000 2013,51.064174,-113.983531,3,15:11:04,0,15,35,35
-114.154429,51.119526,2013-02-27 20:14:01+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Thu Feb 28 03:14:01 +0000 2013,51.119526,-114.154429,3,20:14:01,0,20,62,62
-114.154429,51.119526,2013-03-06 17:05:49+00:00,36,1,3,3,36,36,Art&Entertainment,709,709,Independent,210355,Thu Mar 07 00:05:49 +0000 2013,51.119526,-114.154429,3,17:05:49,0,17,62,62
