,Location_id,POI_id,POI_Type,Org_id,Latitude,Longitude,Category_2,yelp_ID,name,stars
2147,2184,3501,Combined,4b50fa95f964a520ad3b27e3,35.098596,-80.780565,Ramen /  Noodle House,67IWr5jwskv0-RwWAhkTaA,Noodles & Company,3.0
2148,2186,2186,Independent,4db82d1bf7b15ca52ce44d67,35.062666,-80.812888,Salon / Barbershop,ZcTZjHbkhUhLukfzkiZQ8Q,90 Degrees Salon,2.5
2149,2188,3103,Combined,4b40c521f964a520e9ba25e3,35.088147,-80.845642,Juice Bar,TCFdUPN3qX9doxduNGhWPw,Smoothie King,2.5
2150,2185,2185,Independent,4c24eed2b7b8a5936d533de8,35.341827,-80.769636,Bank,RhPR6InHyjD4Wtkl49t1Pg,Bank of America,4.0
2151,2182,3001,Combined,50ac1ac2e4b09e44f0e691b2,35.21683400000001,-80.856912,Gym / Fitness Center,jfBQr-d-xkPNFPo9lL6rPA,Charlotte Yoga,4.5
2152,2187,3304,Combined,50244818e4b08489482679ad,35.06097800000001,-80.81665699999998,Arts & Crafts Store,Ac86_f7S3Cf9mXXtnE19nQ,Michaels,3.5
2153,2183,2183,Independent,4d1b491911fca09375dc9cce,35.30224000000001,-80.748885,Salon / Barbershop,PCc7mk2LtTQjnr_Tox-2kg,One Place Salon,3.5
2154,2189,2189,Independent,4c2b300fb34ad13ab44fe9ce,35.223253,-80.832813,Gym / Fitness Center,fsGIp0-MTyHxyF1l6p64uA,Pura Vida Fitness,4.0
2155,2192,2192,Independent,4b7aad7af964a520cf362fe3,35.198235,-80.794299,Car Wash,tjJw9YnXhxj-UhCPdd2FvA,Autobell Car Wash,2.5
2156,2193,2193,Independent,4f7783f1e4b0b9643a7d282d,35.22298,-80.832689,Bar,b2VWTg1eE-CAlQ26HeFE2Q,1st Ward Beverage,4.5
2157,2191,3125,Combined,4cd3543b793d224bff884810,35.227576,-80.838266,Coffee Shop,V1cWGBZLQLyIiyo0iUOnyg,Not Just Coffee - 7th Street,4.5
2158,2190,3228,Combined,4eaae190d3e3846cbcd67ddd,35.211387,-80.83423499999998,Laundry Service,9O3mpO18m-pDS9lQTXul-Q,King's Dry Cleaners & Shoe Repair,4.5
2159,2194,2194,Independent,4d096d3833d6b60cd6509585,35.305793,-80.72363399999998,Tattoo Parlor,uIP8LHcINOaGIjQeLHd_dQ,Absolute Tattoo,5.0
2160,2197,3227,Combined,4e7ca6ca7d8bd116e379daa5,35.226782,-80.84200899999998,Juice Bar,9Jli60umnBUfrWwZwSJYtw,Jamba Juice,4.0
2161,278,3300,Combined,4b37d987f964a5206c4725e3,35.352236,-80.850277,Cosmetics Shop,ULEHMzCrzGE2ivE8KFwqYw,Macy's,2.0
2162,2195,2195,Independent,4b8be9d9f964a52017b232e3,35.226005,-80.844701,Bridal Shop,kigNaYFBycivgqRP0sZe9A,Hayden Olivia Bridal,4.5
2163,2196,3109,Combined,4e88b62c722e9cffb46ffd63,35.147578,-80.83328399999998,Arts & Crafts Store,g2SfxyysPN6vDwm-F96JzA,Swoozie's,4.0
2164,2198,2198,Independent,4ba27266f964a520d1f937e3,35.203477,-80.74241500000002,Spanish Restaurant,co8c1U1rLSI02s-AVzvJVA,Pollos Mario Restaurant,2.5
2165,1128,1128,Independent,4de8c9e5227148fcea374226,35.122772999999995,-80.71522399999998,Doctor's Office,lYPWC_FKyaxweG-IjyvBnw,Novant Health Neurology Specialists,2.0
2166,2201,2201,Independent,4e6a8e871495acb0c6cef247,35.147081,-80.89647,Latin American Restaurant,Yo4mhKByMi_HZ730cTtoOQ,Floyd's,3.0
2167,2202,2202,Independent,4c6eaf95a437224b7c8e30b1,35.160668,-80.876512,Chinese Restaurant,vYCBkwsQrdpb-RbkjWqG-w,Wing Heaven,4.0
2168,2200,2200,Independent,4b1990b6f964a5209cdf23e3,35.170499,-80.846641,Pizza Place,n5wZxYrle8ROuK-Saq-yyw,Luisa's Brick Oven,4.0
2169,2199,2199,Independent,4f709d9ae4b09e7357723849,35.099239000000004,-80.93351,Cuban Restaurant,9ts9JvymISMRwqlPZZHqCQ,Bravo Restaurant,4.0
2170,1002,1002,Independent,4f997b57d4f21823bb1f5362,35.20869099999999,-80.835738,Ice Cream Shop,ad2QQmN0M0QGZpau1uQrHA,Dunkin' Donuts,2.5
2171,2203,2203,Independent,4bc37f9ff8219c74ee2cb610,35.140964000000004,-80.85200400000002,Church,55pA9-shA8J5bfnlr7an4w,St Vincent De Paul Church,4.0
2172,2204,2204,Independent,4b759f58f964a5206a172ee3,35.154442,-80.828476,Pizza Place,FlSz_R7LkZE-eqNDuQ_CjQ,Donatos Pizza,4.0
2173,2205,3303,Combined,4b073b1ff964a52039fa22e3,35.088183,-80.857566,American Restaurant,avTIDv9lJHiNcg3mcwTxqg,Trio,4.0
2174,1438,1438,Independent,4e2c4b93227197a112e24144,35.20346,-80.760566,Middle Eastern Restaurant,PqcOSnCsJTT9Yd2xWKIMWw,La Shish Kabob,4.5
2175,2206,2206,Independent,4b54cc39f964a520edcc27e3,35.147208,-80.82425699999997,Doctor's Office,YE55riIHyVuC9NfkcU9eFg,Carolinas Healthcare Urgent Care,3.0
2176,2210,2210,Independent,4b817b4df964a5201ea930e3,35.091291,-80.88574100000002,Fast Food Restaurant,K7047_-at7Ydi4gl2UuS_w,Arby's,2.5
2177,2208,3110,Combined,4b3be3cbf964a520a87d25e3,35.14767,-80.830579,Fast Food Restaurant,3EbGNDu48fktNVRViCSlkg,Jimmy John's,2.5
2178,2207,2207,Independent,4b4a8d5bf964a520718a26e3,35.177473,-80.880462,Motel,N-19gRSZdH0rCQZcTyji3A,Best Western Sterling Hotel & Suites,3.0
2179,2209,3501,Combined,4d4ad6505129a35d9fe747ac,35.096205,-80.78584000000002,BBQ Joint,iw2RcoHKsO2aETYE5fdXlQ,Good Ol' Days,3.0
2180,2211,3500,Combined,4c3a3d170a71c9b698ea43c9,35.133214,-80.709571,Gym / Fitness Center,NnUYPaDj0aA-0ds4lG86vg,Lifestyle Family Fitness,4.5
2181,1730,1730,Independent,4bf8700fb182c9b64b87775a,35.097607,-80.879473,Arcade,IrsS1TmMvjz-yY1GLuKM8g,Funtasticks Charlotte,1.5
2182,2212,2212,Independent,4ba91874f964a520f60a3ae3,35.120465,-80.72738299999997,Doctor's Office,2t3zx_eVOpnb3wOKha28qw,Matthews Foot Care,3.5
2183,2214,2214,Independent,4c17ca1afe5a76b03c150115,35.211194,-80.829251,Doctor's Office,Y43BuJVg1f7qnfzdBL_-3g,Carolina Neurosurgery & Spine Associates PA,4.5
2184,1810,3500,Combined,50a303ace4b0984b7165e238,35.133197,-80.71296,Wings Joint,T6RM5UdCJS5Q3DJiUCL-9A,Chick-fil-A,3.5
2185,2213,2213,Independent,4d6a9362342b8cfad9aed82c,35.120759,-80.714256,Medical Center,1X0bOT8NQvJ3LG9XLylTMA,Novant Health Southeast OB/GYN,5.0
2186,2215,2215,Independent,4ffc1c98e4b042c38c49d750,35.319211,-80.778341,Doctor's Office,dhoUlgki8qOSrxOVfYH0Ug,Dentistry of the Carolinas - University,3.5
2187,2217,3305,Combined,4b76d38bf964a52027622ee3,35.124875,-80.70827,Mexican Restaurant,YCVAc-MG8--2An9erAo7NQ,Chipotle Mexican Grill,3.0
2188,2218,2218,Independent,4bdb666a3904a593413c4a9e,35.237451,-80.737287,Chinese Restaurant,ydUqgWsF3F27TbauOyib0w,Panda's Den,4.0
2189,2216,2216,Independent,4b0ed033f964a5206a5b23e3,35.265936,-80.768078,Bowling Alley,EitmPDRgpaBlWiaAoaxTwQ,AMF University Lanes,2.5
2190,2219,3115,Combined,51787a55e4b06f57de142dcd,35.29626500000001,-80.76275799999998,Clothing Store,h9btSSqwYpLLNzSpw1LjlA,Old Navy,3.0
2191,2220,2220,Independent,4fc4efade4b0441dc0b5187f,35.099211,-80.776209,Martial Arts Dojo,Ozbo_XRmCzgudxm8xWsBcw,Urban Revolution Martial Arts,5.0
2192,2221,2221,Independent,4b23dd14f964a520795b24e3,35.122681,-80.710387,Burger Joint,n5Hc_iMVkyxcS0SXiBCbOQ,First Watch,4.0
2193,886,886,Independent,50ca02be245f2d4aa8c2acc0,35.31375300000001,-80.744337,Restaurant,J3YktOV6HCQYIVRU_lVZJA,Chipotle Mexican Grill,2.5
2194,845,3123,Combined,52183eb311d2a62ff00caa77,35.225734,-80.84204100000002,Other Nightlife,QUwzjNeegM1543YLphMb9w,Kandy Bar,3.0
2195,2222,3215,Combined,4b5b4195f964a520dcee28e3,35.083868,-80.732984,Pizza Place,3hwzqGSX44EXWN10j0V2Wg,Papa Murphy's,4.0
2196,2229,2229,Independent,4b560e0bf964a52013fe27e3,35.303306,-80.753734,Dentist's Office,sCOAi0StHrYFPME2OiF_ag,Carolina Asthma & Allergy Center,4.5
2197,2224,3226,Combined,4b1ab129f964a52081ef23e3,35.297044,-80.755528,Vegetarian / Vegan Restaurant,DB1kg0GJZXNrFYZqsxeavg,Zizis Vegan Take-Out,4.0
2198,2228,2228,Independent,4b1be0a7f964a5207cfe23e3,35.306669,-80.722083,Gas Station / Garage,vfKT5nUg6fTo1Cgr7mpG1A,Shell Gas,3.5
2199,2227,2227,Independent,4d6191bf73e76a315316e296,35.135667,-80.73768000000003,Caf,H8YxhXKpZ_2E0axGRrsp2w,Sushi Star,3.5
2200,2223,3114,Combined,4b7c7c5df964a52051962fe3,35.303521999999994,-80.748775,Electronics Store,ZitdJvGbbojRFtApqsHFMg,CPR Cell Phone Repair Charlotte University City,4.0
2201,2225,2225,Independent,4d3281302e56236a90c71db4,35.324858,-80.735487,Residential Building (Apartment / Condo),YnmMeyYhZbE14AkH0b_9Pw,Highlands at Alexander Pointe by Greystar,2.5
2202,2226,3226,Combined,5019ab8ee4b023187f980cef,35.296456,-80.756297,Nail Salon,REf3O_jVAGnovBUk3Hdx6g,Lee's Nails,2.5
2203,1877,3306,Combined,4c17bda5d4d9c9285664ee29,35.151655,-80.832902,Boutique,YJGNVEVfX0SQMgBAv-WUOQ,Burberry,4.0
2204,2230,3306,Combined,4c90f9b2b641236a6a917d79,35.151916,-80.833497,Boutique,h5uaZhIn8C5oboKfa6Zjxg,Tory Burch,4.0
2205,2232,2232,Independent,4c799fc1794e224b88406628,35.061829,-80.96509300000002,Bar,nO9rDhbxekZLyHaK5GEMfw,John's Place,3.5
2206,2233,2233,Independent,4b058642f964a5209b5a22e3,35.055681,-80.847487,Golf Course,mVm2PlWQqVLSs2rXxpwwaw,The Golf Club at Ballantyne,4.0
2207,2235,2235,Independent,50254171e4b0103438ca44b1,35.220699,-80.860425,Animal Shelter,wqMG5ES_tiGJ8jy0Zody0w,Wags and Whiskers,3.5
2208,2234,2234,Independent,4eff4fddbe7bbcd4f31761de,35.223518,-80.846586,Brazilian Restaurant,dk7VpR5Xh7t28U99ASZz7A,Brazz Carvery & Brazilian Steakhouse,3.5
2209,2237,3204,Combined,4dda65921838b8561d2ed1ca,35.335185,-80.79691700000002,Nail Salon,K2H_d8GoJDfTqgYVPK8gdQ,My Nail Spa,2.5
2210,2238,2238,Independent,4b911511f964a520d8a233e3,35.2032,-80.74891,Automotive Shop,QXzQ8raIsaV3Qi45eHWz1g,Mister Car Wash,3.5
2211,2236,2236,Independent,4dc1ca5c7d8bdb09430c3c56,35.189033,-80.77004000000002,Salon / Barbershop,uRZRpN57wlZ4rb25v1XHYw,The Lash Loft,2.5
2212,2239,2239,Independent,4b1e7f45f964a5208f1a24e3,35.197676,-80.852197,American Restaurant,bcTeQtSdHW5pyLjXz05QEg,Fran's Filling Station,4.0
2213,2240,2240,Independent,4bff235aca1920a18e71ec81,35.143322,-80.876176,Mexican Restaurant,FgzKgbSHnWER6tcx78VowQ,La Preferida Mexican Restaurant,3.5
2214,2241,2241,Independent,4bc7271d15a7ef3ba3cd78da,35.341518,-80.83420799999998,Gym,6ICyDCN_2zpALedXRM8SVA,Sports Connection - Northlake,3.5
2215,2242,3214,Combined,4bdf4c076198c9b6bcab16ff,35.062733,-80.771549,BBQ Joint,_DOjM_VGK-ojgjoY6esOdg,The Q Shack,3.5
2216,2243,3304,Combined,4b58fbc6f964a520d57628e3,35.061149,-80.814424,Chinese Restaurant,SBPttAVjzEnN3VE6sKiaMg,Jo Jo China Bistro,3.5
2217,2247,3306,Combined,4b88289bf964a520d7e331e3,35.153056,-80.833148,Restaurant,4GEDMStjXvSg-s4wacGRrw,Gusto Farm to Street,4.5
2218,2244,3501,Combined,4bab655cf964a5201da63ae3,35.100355,-80.779422,Doctor's Office,QAtljaAmOPGVN_vi6Tlj3g,Arboretum Urgent Care,2.5
2219,2245,2245,Independent,4d9f2de7ded9a093eb4eff06,35.149334,-80.82646,Dentist's Office,fw6jdJy2pBud2Ux32vIVYQ,ART Dentistry,2.5
2220,2246,2246,Independent,4c90ec1857e5b60c58275c1c,35.224924,-80.843685,Salon / Barbershop,FuDXG_UyWTnZOJS7HbwLQg,Uptown Retreat Salon,3.0
2221,2251,3303,Combined,4b9d41ebf964a520ae9d36e3,35.090196,-80.85789,Asian Restaurant,LlSehKBi-vx0TE5x2Q4R_w,Bonchon - Pineville,4.0
2223,2253,2253,Independent,4eea4c030e01a148bdfd923a,35.053794,-80.815127,BBQ Joint,B1kKm3sLtoRZGXeZTwKiAg,Bradshaw Social House,3.0
2224,2248,3210,Combined,4e1352447d8b4d5613eb789d,35.082282,-80.87709100000002,Chinese Restaurant,SbGO5-BZ8ZEWfGI_B_z37A,China MAX,3.0
2225,2250,2250,Independent,4b3becc1f964a520827e25e3,35.055861,-80.851404,Drugstore / Pharmacy,kwJrE0uqofzouxWs3E_ATg,CVS Pharmacy,2.5
2226,2252,2252,Independent,508b0022e889bfd9a756d001,35.085466,-80.885918,Car Wash,9bmwEV32IKoMTdyjxraQgg,Wiki Wiki Carwash,4.0
2227,2249,3209,Combined,4cbca35aadcd5481dc802fa2,35.084185999999995,-80.882867,Mexican Restaurant,ASC3JV2Jh09lTyJZ98UMFA,El Veracruz Mexican Restaurant,4.0
2228,561,3300,Combined,4f542549e4b02384604c5363,35.349815,-80.849707,Movie Theater,73dPwH6vfycfRjuM9PGnbg,AMC Northlake 14,3.0
2229,2254,2254,Independent,4c5c43af9b28d13aeb455670,35.101232,-80.779788,Doctor's Office,Nc_WXVXxfJYAcPg5TCoNRQ,Imagine Dentistry,4.5
2230,2256,3002,Combined,4d98ad0979b788bfd078736a,35.22604699999999,-80.846784,Pub,csp7yhSDFkjdEKKGG7n6NA,Valhalla Pub and Eatery,4.0
2231,2257,2257,Independent,4b2b867bf964a5202eb724e3,35.126036,-80.94378,Automotive Shop,bWPdq1sGshzGTTZPpwJcMA,Steele Creek Tire & Service Center,3.5
2232,2255,3207,Combined,4ec5babc49010f98ca7ebce9,35.104717,-80.987196,Sushi Restaurant,0D6NKcLzVfQ3RcEPySmzDw,Masa Sushi & Asian Grill,3.5
2233,2258,2258,Independent,4d7fce3ee7e1721e3976f90b,35.085762,-80.891217,Caf,xDRV0HtVm-idPnD4eamP_Q,Um's Corner Cafe,4.5
2234,2259,2259,Independent,4b4b6d7bf964a520369b26e3,35.34534,-80.844666,Office,LUs2VlfNCuVQrMwFWlsVRg,Law Offices of William H. Harding,3.5
2235,2265,3403,Combined,4dd552acd1649f0f04a22d18,35.145861,-80.933666,Sandwich Place,wPVEI29NxwH70IjNXJiNrg,Subway,1.0
2236,2260,2260,Independent,511a3f34e4b09cd7a09a2c46,35.114519,-80.875167,Residential Building (Apartment / Condo),W4zdzMZYdknZPXgZw-h1Pw,The Villages,3.5
2237,2263,3501,Combined,4bcf357fcaff9521bfb1ccf0,35.100179,-80.78092600000002,Medical Center,bm1ayXya4mxWyGjr55Bk0A,Carolinas Healthcare Systems,3.0
2238,2262,2262,Independent,4ebd73e377c8c21dea8e8834,35.167528000000004,-80.887346,College Science Building,qlOXxy98xLc1gTaSbJMi6w,Southeastern Institute,4.5
2239,2264,3110,Combined,509e8294e4b094dc63918263,35.147433,-80.831078,Nail Salon,8MkciLzgyCw_juLXpyxrCg,Pure Nail Studio,4.0
2240,2266,2266,Independent,5042b3a5e4b01446ab5c36e6,35.222792,-80.832921,Salon / Barbershop,PO3NtQIYxR36S7PnG9PSfQ,Just Jane & Co.,5.0
2241,2261,3120,Combined,4b1b00bdf964a5202ef623e3,35.202692,-80.844534,Bookstore,nM8SwE0na37A42CIM2CzZA,The Bag Lady,4.0
2242,2267,2267,Independent,4c9a0fdb9c663704423755fd,35.203004,-80.811817,Doctor's Office,Q4Qs_tBeQIa7lmU8jMXYRA,Elizabeth Pediatrics,5.0
2243,2268,2268,Independent,4bf4080c6a31d13ad23f952e,35.298202,-80.96870200000002,Golf Course,ZP0WjPxvJxT2YxW5O_QlSg,Pine Island Country Club,4.0
2244,2272,2272,Independent,4c0e603db1b676b018ede186,35.209138,-80.8232,Doctor's Office,Z23vAfrM7Z0AOzcIImpY9w,EyeOptix Vision & Laser Center,4.0
2245,2270,2270,Independent,4b0d9d24f964a520454c23e3,35.204287,-80.808753,Burger Joint,vBNM4NEBuO66Hk5yO797eA,Lupie's Cafe,4.0
2246,2269,2269,Independent,4ee4d904e5faffd732045664,35.222152,-80.845155,Fried Chicken Joint,-NpRmzPCs3jO-iW9gGkXtA,Bojangles' Famous Chicken 'n Biscuits,3.5
2247,2275,2275,Independent,4b62f4bbf964a520a55a2ae3,35.125442,-80.729413,BBQ Joint,AYugUDnAEY7R4YEnhxgL6Q,Greg's Bar B Q,3.0
2248,2271,2271,Independent,4b05863ef964a5200f5a22e3,35.138486,-80.736451,Seafood Restaurant,b0n2D_Ry2WPo7XAV1Y1U0Q,Boardwalk Billy's Raw Bar-river & Ribs - Crown Point,3.5
2249,2274,2274,Independent,4c0040c4f61ea5934f98eb13,35.082039,-80.728959,Pizza Place,a5AMQU423_e4n1AP4URETg,Domino's,2.0
2250,2093,2093,Independent,4faa9a69e4b0afe1f208cee1,35.099407,-80.72341999999998,Golf Course,TlgGa42mFMf_EqPAXVTyKA,Squirrel Lake Park,4.5
2251,2276,2276,Independent,4b55ec48f964a520b0f627e3,35.22475900000001,-80.844955,Sandwich Place,uSfMPBkH2lcxvBswLyaY0A,Subway,2.5
2252,2273,2273,Independent,4bb731f146d4a593de2ac7c0,35.179537,-80.880481,Diner,krM91L2J4x0Wv3RzEwcEbA,Tryon House Restaurant,4.0
2253,2277,2277,Independent,4bf421decad2c928d78e9b99,35.22293,-80.85475,Church,W97eDFDx7pa0vufJzRAzmg,United House of Prayer For All People-Third Ward,4.0
2254,2280,2280,Independent,4b7b389ff964a520de582fe3,35.129351,-80.938597,American Restaurant,_sf5MgDqH9P5OnK3tsHfkg,John's Family Restaurant,3.5
2255,2278,2278,Independent,4b86ce5af964a520a49e31e3,35.152086,-80.950834,Sandwich Place,WxuRZ-EV8lardPPmRK01Dw,Quiznos,2.5
2256,2281,2281,Independent,4b79cba7f964a52094122fe3,35.136412,-80.936992,Spa / Massage,4mzbdWYLH_u26i5x3BP0PA,Almonte Salon & Spa,4.0
2257,2282,2282,Independent,4c7e7c665af8b60c67999210,35.113414,-80.92044399999997,Sandwich Place,DXuawA-g_qtK4S9OAlVgaQ,Subway,2.0
2258,2279,3403,Combined,4e4ff792b61cf637a4fca580,35.145895,-80.936399,Greek Restaurant,5spYyJ6_evLXf3NBSxd9WQ,Troy Mediterranean Grill,3.5
2259,2283,2283,Independent,5026793de4b0f46cce478fb3,35.215836,-80.853944,Residential Building (Apartment / Condo),TlE7_yfqwWRgtQXj8TKc1w,Post South End,1.5
2260,2231,3306,Combined,4b6b087cf964a52010ee2be3,35.150964,-80.83283399999998,Clothing Store,h5uaZhIn8C5oboKfa6Zjxg,Tory Burch,4.0
2261,2231,3306,Combined,4b6b087cf964a52010ee2be3,35.150964,-80.83283399999998,Clothing Store,tNghT1GhtTA9He-qsJOxPA,Neiman Marcus,3.5
2264,2285,3301,Combined,4f70a9717716576a912be069,35.349383,-80.857337,Optical Shop,Z_-c3FDbd5TC3K6q8SPAng,America's Best Contacts & Eyeglasses,2.5
2265,2284,2284,Independent,4dd53b46183859a589b51341,35.203173,-80.753056,Grocery Store,PZROwIchGUV-lPEj1VEGmw,Dollar Tree Stores,2.5
2266,2286,2286,Independent,4bd5c60b9649ce7276a7511d,35.165271999999995,-80.89340200000002,Hotel,8_95um45tgoNEZNd53zR2Q,Wingate By Wyndham Charlotte,3.0
2267,2287,2287,Independent,4bd5c60a9649ce7273a7511d,35.190376,-80.92796700000002,Hotel,AtLxMvmaIiAIwlHD588CHw,Homewood Suites by Hilton Charlotte Airport,4.0
2268,2289,3300,Combined,4b2c0434f964a520a9bf24e3,35.350976,-80.851479,Italian Restaurant,sN4x4DszRsD4LkV3HEm44g,BRAVO! Cucina Italiana,3.5
2269,2288,3223,Combined,4c48d61e6f1420a16280ca54,35.155162,-80.875683,Cosmetics Shop,yLuBnx53uhK6GGxsr0KK4g,Sally Beauty Supply,3.5
2270,2290,3003,Combined,4ce9956d9f776ea896826422,35.247003,-80.805501,Arts & Crafts Store,38xokRb75s1T9TrBRAFKBA,Pura Vida Worldly Art,4.5
2271,2291,2291,Independent,4bd74dc8304fce72b45833ab,35.28120999999999,-80.79281800000003,Motel,ug4FwiA9Lg-Xxcwy2jzuCQ,Days Inn Charlotte North-Speedway-UNCC-Research Park,2.5
2272,2292,3501,Combined,4e4c1e6d81dc3a8b683c58cd,35.098642,-80.77826,Spa / Massage,MIdHF-SmbVAADCys5viMtg,Curatio Spa & Rehabilitation,2.0
2273,2297,2297,Independent,4dcd30cad22deadedd323ac8,35.257525,-80.782106,Rental Car Location,EbXfrLHQPHbMcv0oJ8_qsw,Hertz Rent A Car,1.5
2274,2294,2294,Independent,4e8dee3e55032ad21a41e579,35.317613,-80.772402,Salon / Barbershop,6dmLmI6yJDlExbArNbGAog,Bennett's Barbershop,5.0
2275,2295,2295,Independent,4b9d7f3af964a52052b036e3,35.28707100000001,-80.728206,Seafood Restaurant,gfhWUixZ4MmEAC1DtTsodA,Harbor Inn Seafood,3.5
2276,2293,3300,Combined,4ef50e36469075d095616e73,35.352777,-80.851252,Mall,8PaRm2RznnwWaouI5Dj1AQ,Northlake Mall,3.0
2277,1985,3203,Combined,4ff2da8be4b08dd52d203a85,35.334204,-80.81384,Grocery Store,FLdfpoqGGgm_d_xHDe0_Lw,Harris Teeter,3.0
2278,1994,3300,Combined,4dadde540cb65a8b0d0faa1d,35.352413,-80.851015,American Restaurant,7fD4xn76oSgksqfkOpG9qw,Suki Hana,2.5
2279,2296,2296,Independent,4cf43fcb94feb1f78a0227ba,35.306431,-80.721905,Hookah Bar,doZyB_LzE5gjc-jqaGsfyQ,King Tut Hookah Lounge,3.0
2280,1634,3227,Combined,4c30177f3896e21e2c27e590,35.228659,-80.842203,Nightclub,XZ3mhYC1L-0wK8N725I3Ig,Roxbury,3.5
2281,2299,3210,Combined,4cf0768f7e93f04df4654769,35.082751,-80.876687,Gift Shop,JJ9j3CcTVOIB_kBU8g5NjA,Amy's Hallmark Shop,4.0
2282,2298,2298,Independent,4ce8572a595cb1f70d4bc814,35.127639,-80.87443,Salon / Barbershop,26BksJ3Fd3eCuKOoAEygbA,Bladez Barber Shop,3.5
2283,2300,3218,Combined,4e14bae2d4c023f70541dd52,35.068692,-80.842344,Mediterranean Restaurant,ExtP8z3SVyut_RICc9i_DA,Zeitouni Grill,4.5
2284,2301,2301,Independent,4ede08375c5c96a202825401,35.238191,-80.816976,Veterinarian,HM-HIyUZoPmRa2JVdUr8CQ,NoDa Bark and Board,4.0
2285,2303,3116,Combined,4b82cd28f964a520dce530e3,35.171735,-80.847433,Salon / Barbershop,H9QxZYlVmoRgoWKukk1BYw,Haircolorxperts,4.0
2286,2305,2305,Independent,4d62b0409f67f04d7ffa91fb,35.266014,-80.882067,Sandwich Place,ZcV3A_tmAx56vRZZvPxFlg,Subway,3.5
2287,2306,2306,Independent,4bd9f1c52a3a0f474902a9b6,35.325599,-80.94634599999998,Japanese Restaurant,q9ugnXqUutldixx2zGUVag,Niyoshi II Japanese Express Restaurant,3.5
2288,2304,3302,Combined,4b23979cf964a520045724e3,35.327288,-80.944523,Burger Joint,OcCsO9gyNkojXdQs086Urg,McDonald's,1.5
2289,2309,3116,Combined,4bafe744f964a5204b2a3ce3,35.171966999999995,-80.849333,Ice Cream Shop,OO2-SWrNXyZGoytcaNIH0g,Ben & Jerry's,4.0
2290,2310,3402,Combined,4fd0d922e4b0d4dee7da10c8,35.138575,-80.73464799999998,Arts & Crafts Store,mLtrXuhi22YOK6GKy68o9Q,Family Christian,3.5
2291,2308,3219,Combined,518c3e54498e9defdb905421,35.070529,-80.844263,Thai Restaurant,v4HpZFOU3mvIeuHLRSIi7g,Bahn Thai,4.0
2292,2307,2307,Independent,50420969e4b0741ad182804d,35.214101,-80.854771,Bakery,dfITlzqahc5PFXlZNi3alQ,Nova's Bakery,3.5
2293,181,181,Independent,4db6bda3fa8c35024116778e,35.119709,-80.95185500000002,Automotive Shop,L7onn3bgx-8HgKERSuHtKg,Arowinds Tire & Auto Center,5.0
2294,2311,3219,Combined,4bacf90bf964a520db1f3be3,35.06975,-80.84405600000002,Doctor's Office,yoLidnvO7UeesQRkLO8kgQ,Schramm Dentistry,3.5
2295,2314,2314,Independent,4bdf26aa0ee3a5933e2033b0,35.148336,-80.876316,Automotive Shop,ylkw0tNaHmn6T7EBYDwvYA,Coley-Jordan Firestone,4.5
2296,2313,2313,Independent,4de5c3ed152087da7e6d9c0e,35.135090000000005,-80.902612,Hotel,KHAquuAAWJpfbFGbl7gY7Q,Holiday Inn Express & Suites Charlotte- Arrowood,3.0
2297,2312,2312,Independent,4f60d767e4b0d13cc5c15b80,35.179876,-80.888713,Hotel,v1CqVYb0lEBWnT089AUnhA,Courtyard Charlotte Billy Graham Parkway,2.5
2298,2315,2315,Independent,4cbb20aef50e224b7ec7f7fb,35.111431,-80.88198100000002,Car Dealership,gikE-cNxKdzyZvY3kjFgbg,Scott Clark Nissan,2.0
2299,2316,2316,Independent,4c921ca551d9b1f706fc8546,35.175005,-80.927219,Caf,9k0kY4_NNu66MHYiruokjQ,Coffey Creek Cafe,3.5
2300,2143,3124,Combined,4b6b0455f964a520ddec2be3,35.22648,-80.84190799999998,American Restaurant,5fquJHY2hMX9tPRD5s0t5g,Rooster's Uptown,4.0
2301,2317,2317,Independent,4c5ed05e6147be9a89b79509,35.263726,-80.855652,Salon / Barbershop,ZUn3LIP37l_XZy6p4sYGcQ,Ann's Nails,2.5
2302,2321,3123,Combined,4bb646512ea19521cd69ab2f,35.226906,-80.84325799999998,Bank,t0aja59cII8eEVmC_x4sBw,Bank of America Store and Heritage Center,3.0
2303,2319,2319,Independent,4bbe403f9474c9b6a452d9b6,35.187711,-80.83084000000002,Church,-BOdPJnlQlLRv2aZ0nEWQw,Myers Park Baptist Church,3.0
2304,45,45,Independent,4f9fd582e4b03efa2150be0c,35.220989,-80.843998,Event Space,tbeyonV9fwKRf1jFZ4dfqw,NASCAR Hall of Fame,4.5
2305,2320,2320,Independent,4b7b314df964a520f8562fe3,35.078972,-80.817095,Italian Restaurant,srIy6x9Z_6hEHuGPE6L0dw,Rudy's Italian Restaurant and Bar,3.5
2306,2318,2318,Independent,4b18063bf964a520a8cb23e3,35.078495000000004,-80.817554,Grocery Store,up8W0NlzhwbmrWNxny18Gg,DeSarnos,5.0
2307,2329,2329,Independent,4bf095f621072d7f0d2d208b,35.189392,-80.77289300000002,Drugstore / Pharmacy,IPE7VE27iPMChqhhCSDeEw,CVS Pharmacy,3.0
2308,2328,2328,Independent,4c1eba358b3aa593b4939c5f,35.18776,-80.688283,Fast Food Restaurant,XCup-bRuy_7c8JqM2Ryl_g,Arby's,3.0
